C:\Users\RaDeCC\Desktop\FRidge\3-saps009-4000A-180219-bw.txt
Start Time 2/19/2018  10:53:16
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0010.00  000.100  0000001  000.200  0000002  000.700  0000007
0020.00  000.150  0000002  000.350  0000005  001.300  0000019
0030.02  000.133  0000001  000.366  0000004  001.333  0000014
0040.03  000.150  0000002  000.325  0000002  001.424  0000017
0050.05  000.160  0000002  000.280  0000001  001.558  0000021
0060.05  000.167  0000002  000.300  0000004  001.665  0000022
0070.07  000.157  0000001  000.271  0000001  001.627  0000014
0080.07  000.150  0000001  000.262  0000002  001.624  0000016
0090.08  000.144  0000001  000.255  0000002  001.643  0000018
0100.10  000.160  0000003  000.250  0000002  001.698  0000022
0110.10  000.154  0000001  000.254  0000003  001.671  0000014
0120.12  000.142  0000000  000.258  0000003  001.698  0000020
0130.12  000.138  0000001  000.246  0000001  001.691  0000016
0140.13  000.143  0000002  000.264  0000005  001.770  0000028
0150.15  000.140  0000001  000.273  0000004  001.792  0000021
0160.15  000.131  0000000  000.268  0000002  001.786  0000017
0170.17  000.129  0000001  000.259  0000001  001.775  0000016
0180.18  000.128  0000001  000.272  0000005  001.820  0000026
0190.18  000.121  0000000  000.263  0000001  001.798  0000014
0200.20  000.115  0000000  000.265  0000003  001.818  0000022
0210.20  000.119  0000002  000.262  0000002  001.870  0000029
0220.23  000.123  0000002  000.277  0000006  001.907  0000027
0230.25  000.135  0000004  000.269  0000001  001.972  0000034
0240.25  000.137  0000002  000.266  0000002  001.973  0000020
0250.27  000.136  0000001  000.268  0000003  001.990  0000024
0260.27  000.134  0000001  000.273  0000004  002.009  0000025
0270.28  000.144  0000004  000.281  0000005  002.039  0000028
0280.30  000.143  0000001  000.285  0000004  002.080  0000032
0290.30  000.145  0000002  000.279  0000001  002.094  0000025
0300.32  000.147  0000002  000.280  0000003  002.128  0000031
0310.33  000.145  0000001  000.284  0000004  002.149  0000028
0320.33  000.144  0000001  000.300  0000008  002.213  0000042
0330.35  000.139  0000000  000.303  0000004  002.252  0000035
0340.37  000.135  0000000  000.300  0000002  002.268  0000028
0350.37  000.134  0000001  000.300  0000003  002.303  0000035
0360.38  000.136  0000002  000.297  0000002  002.309  0000025
0370.38  000.135  0000001  000.305  0000006  002.335  0000033
0380.40  000.137  0000002  000.305  0000003  002.361  0000033
0390.42  000.133  0000000  000.307  0000004  002.410  0000043
0400.42  000.130  0000000  000.307  0000003  002.430  0000032
0410.43  000.129  0000001  000.305  0000002  002.473  0000042
0420.45  000.131  0000002  000.307  0000004  002.514  0000042
0430.45  000.130  0000001  000.316  0000007  002.544  0000038
0440.47  000.129  0000001  000.320  0000005  002.586  0000044
0450.47  000.131  0000002  000.322  0000004  002.622  0000042
0460.48  000.135  0000003  000.328  0000006  002.647  0000038
0470.50  000.134  0000001  000.332  0000005  002.678  0000041
0480.50  000.133  0000001  000.327  0000001  002.681  0000028
0490.52  000.135  0000002  000.334  0000007  002.734  0000053
0500.52  000.138  0000003  000.332  0000002  002.769  0000045
0510.53  000.137  0000001  000.333  0000004  002.787  0000037
0520.55  000.142  0000004  000.334  0000004  002.820  0000045
0530.55  000.143  0000002  000.337  0000005  002.861  0000050
0540.57  000.141  0000000  000.339  0000004  002.893  0000046
0550.58  000.143  0000003  000.343  0000006  002.935  0000052
0560.58  000.146  0000003  000.346  0000005  002.981  0000055
0570.60  000.145  0000001  000.342  0000001  002.990  0000035
0580.60  000.143  0000000  000.346  0000006  003.035  0000056
Group 2 Stopped 2/19/2018  20:41:24
 
Count Summary
C:\RaDeCC\Data\RaDeCC.sum
Runtime  CPM219   Cnt219  CPM220   Cnt220  CPMTot   CntTot
0588.13  000.143  000084  000.345  000203  003.044  001790
System Number 2
(219:Delay= 0.01 Window= 5.6)(220:Delay= 5.61 Window= 600)
Eff Last Updated  15Jan13  219= Uset  220= Uset  Tot= Uset

