C:\Users\RaDeCC\Desktop\FRidge\2-Saps009-3800A-180125-he.txt
Start Time 1/25/2018  13:14:49
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0010.00  000.300  0000003  000.700  0000007  002.300  0000023
0020.02  000.300  0000003  000.649  0000006  002.598  0000029
0030.02  000.366  0000005  000.500  0000002  002.399  0000020
0040.03  000.400  0000005  000.475  0000004  002.623  0000033
0050.05  000.559  0000012  000.420  0000002  002.817  0000036
0060.07  000.566  0000006  000.483  0000008  002.997  0000039
0070.07  000.514  0000002  000.442  0000002  002.869  0000021
0080.08  000.462  0000001  000.412  0000002  002.735  0000018
0090.08  000.466  0000005  000.389  0000002  002.686  0000023
0100.10  000.480  0000006  000.380  0000003  002.657  0000024
0110.12  000.472  0000004  000.363  0000002  002.615  0000022
0120.12  000.466  0000004  000.358  0000003  002.581  0000022
0130.13  000.453  0000003  000.338  0000001  002.513  0000017
0140.15  000.464  0000006  000.335  0000003  002.519  0000026
0150.15  000.473  0000006  000.326  0000002  002.531  0000027
0160.17  000.456  0000002  000.368  0000010  002.585  0000034
0170.18  000.458  0000005  000.370  0000004  002.591  0000027
0180.18  000.455  0000004  000.372  0000004  002.586  0000025
0190.20  000.463  0000006  000.358  0000001  002.576  0000024
0200.20  000.455  0000003  000.355  0000003  002.542  0000019
0210.22  000.457  0000005  000.347  0000002  002.516  0000020
0220.23  000.472  0000008  000.359  0000006  002.561  0000035
0230.25  000.465  0000003  000.356  0000003  002.571  0000028
0240.25  000.466  0000005  000.370  0000007  002.601  0000033
0250.27  000.464  0000004  000.376  0000005  002.601  0000026
0260.27  000.484  0000010  000.369  0000002  002.624  0000032
0270.28  000.481  0000004  000.370  0000004  002.631  0000028
0280.28  000.482  0000005  000.371  0000004  002.615  0000022
0290.30  000.496  0000009  000.369  0000003  002.663  0000040
0300.32  000.493  0000004  000.376  0000006  002.690  0000035
0310.33  000.503  0000008  000.377  0000004  002.723  0000037
0320.35  000.521  0000011  000.371  0000002  002.744  0000034
0330.37  000.524  0000006  000.363  0000001  002.739  0000026
0340.37  000.538  0000010  000.358  0000002  002.768  0000037
0350.38  000.534  0000004  000.354  0000002  002.754  0000023
0360.38  000.527  0000003  000.361  0000006  002.747  0000025
0370.38  000.537  0000009  000.362  0000004  002.757  0000031
0380.42  000.528  0000002  000.368  0000006  002.755  0000027
0390.42  000.523  0000003  000.366  0000003  002.738  0000021
0400.43  000.514  0000002  000.365  0000003  002.710  0000016
0410.43  000.509  0000003  000.363  0000003  002.709  0000027
0420.45  000.504  0000003  000.359  0000002  002.690  0000019
0430.47  000.502  0000004  000.358  0000003  002.681  0000023
0440.48  000.502  0000005  000.361  0000005  002.688  0000030
0450.48  000.508  0000008  000.362  0000004  002.710  0000037
0460.50  000.512  0000007  000.365  0000005  002.719  0000031
0470.50  000.510  0000004  000.368  0000005  002.731  0000033
0480.52  000.506  0000003  000.364  0000002  002.720  0000022
0490.53  000.504  0000004  000.363  0000003  002.711  0000023
0500.53  000.503  0000005  000.360  0000002  002.701  0000022
0510.55  000.501  0000004  000.364  0000006  002.701  0000027
0520.55  000.498  0000003  000.359  0000001  002.686  0000019
0530.57  000.496  0000004  000.360  0000004  002.684  0000026
0540.58  000.499  0000007  000.368  0000008  002.699  0000035
0550.58  000.499  0000005  000.372  0000006  002.699  0000027
0560.60  000.494  0000002  000.376  0000006  002.688  0000021
0570.60  000.496  0000006  000.379  0000005  002.695  0000031
0580.63  000.493  0000003  000.379  0000004  002.687  0000022
0590.63  000.496  0000007  000.379  0000004  002.689  0000028
0600.63  000.494  0000004  000.375  0000001  002.681  0000022
0610.65  000.493  0000004  000.373  0000003  002.681  0000027
0620.65  000.495  0000006  000.375  0000005  002.689  0000032
0630.67  000.499  0000008  000.374  0000003  002.703  0000036
0640.68  000.499  0000005  000.375  0000004  002.702  0000026
0650.70  000.495  0000002  000.377  0000005  002.696  0000023
0660.70  000.493  0000004  000.374  0000002  002.684  0000019
Group 1 Stopped 1/26/2018  00:16:40
 
Count Summary
C:\RaDeCC\Data\RaDeCC.sum
Runtime  CPM219   Cnt219  CPM220   Cnt220  CPMTot   CntTot
0661.85  000.494  000327  000.373  000247  002.685  001777
System Number 1
(219:Delay= 0.01 Window= 5.6)(220:Delay= 5.61 Window= 600)
Eff Last Updated  15Jan13  219= Uset  220= Uset  Tot= Uset

