C:\Users\RaDeCC\Desktop\FRidge\5-saps09-4100b-190814-capn.txt
Start Time 8/14/2019  16:35:50
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0010.00  000.000  0000000  000.200  0000002  001.200  0000012
0020.02  000.050  0000001  000.200  0000002  001.249  0000013
0030.02  000.033  0000000  000.300  0000005  001.333  0000015
0040.03  000.025  0000000  000.350  0000005  001.399  0000016
0050.05  000.020  0000000  000.340  0000003  001.299  0000009
0060.05  000.017  0000000  000.333  0000003  001.332  0000015
0070.07  000.014  0000000  000.371  0000006  001.427  0000020
0080.08  000.025  0000001  000.362  0000003  001.548  0000024
0090.08  000.022  0000000  000.411  0000008  001.721  0000031
0100.10  000.040  0000002  000.420  0000005  001.808  0000026
0110.10  000.036  0000000  000.445  0000007  001.862  0000024
0120.12  000.042  0000001  000.441  0000004  001.965  0000031
0130.12  000.038  0000000  000.423  0000002  001.983  0000022
0140.13  000.036  0000000  000.428  0000005  002.041  0000028
0150.15  000.040  0000001  000.433  0000005  002.038  0000020
0160.15  000.044  0000001  000.412  0000001  002.029  0000019
0170.17  000.047  0000001  000.411  0000004  002.098  0000032
0180.18  000.050  0000001  000.411  0000004  002.164  0000033
0190.18  000.068  0000004  000.415  0000005  002.282  0000044
0200.20  000.075  0000002  000.425  0000006  002.353  0000037
0210.20  000.076  0000001  000.428  0000005  002.422  0000038
0220.22  000.077  0000001  000.422  0000003  002.488  0000039
0230.22  000.078  0000001  000.421  0000004  002.537  0000036
0240.23  000.079  0000001  000.429  0000006  002.593  0000039
0250.25  000.080  0000001  000.432  0000005  002.637  0000037
0260.25  000.081  0000001  000.446  0000008  002.724  0000049
0270.27  000.085  0000002  000.440  0000003  002.757  0000036
0280.27  000.089  0000002  000.450  0000007  002.815  0000044
0290.28  000.093  0000002  000.469  0000010  002.914  0000057
0300.30  000.097  0000002  000.480  0000008  002.950  0000040
0310.30  000.100  0000002  000.490  0000008  003.010  0000048
0320.32  000.100  0000001  000.493  0000006  003.050  0000043
0330.33  000.097  0000000  000.509  0000010  003.115  0000052
0340.33  000.094  0000000  000.520  0000009  003.165  0000048
0350.35  000.091  0000000  000.514  0000003  003.171  0000034
0360.35  000.092  0000001  000.522  0000008  003.250  0000060
0370.37  000.095  0000002  000.532  0000009  003.335  0000064
0380.37  000.092  0000000  000.552  0000013  003.444  0000075
0390.38  000.090  0000000  000.558  0000008  003.520  0000064
0400.40  000.092  0000002  000.564  0000008  003.574  0000057
0410.40  000.090  0000000  000.558  0000003  003.640  0000063
0420.42  000.088  0000000  000.571  0000011  003.746  0000081
0430.43  000.093  0000003  000.585  0000012  003.833  0000075
0440.43  000.093  0000001  000.597  0000011  003.896  0000066
0450.45  000.093  0000001  000.591  0000003  003.916  0000048
0460.47  000.098  0000003  000.599  0000010  004.007  0000081
0470.47  000.098  0000001  000.599  0000006  004.039  0000055
0480.47  000.096  0000000  000.601  0000007  004.067  0000054
0490.48  000.096  0000001  000.601  0000006  004.112  0000063
0500.50  000.094  0000000  000.603  0000007  004.160  0000065
0510.50  000.092  0000000  000.607  0000008  004.204  0000064
0520.52  000.092  0000001  000.611  0000008  004.246  0000064
0530.53  000.094  0000002  000.618  0000010  004.301  0000072
0540.53  000.094  0000001  000.627  0000011  004.359  0000074
0550.55  000.093  0000000  000.630  0000008  004.446  0000092
0560.57  000.091  0000000  000.640  0000012  004.501  0000075
0570.57  000.089  0000000  000.643  0000008  004.552  0000074
0580.57  000.091  0000002  000.653  0000012  004.606  0000077
0590.60  000.090  0000000  000.659  0000010  004.685  0000093
0600.60  000.088  0000000  000.654  0000004  004.712  0000063
0610.60  000.092  0000003  000.653  0000006  004.763  0000078
0620.62  000.090  0000000  000.664  0000013  004.797  0000069
0630.63  000.092  0000002  000.660  0000004  004.855  0000085
0640.63  000.092  0000001  000.660  0000007  004.917  0000088
0650.63  000.092  0000001  000.667  0000011  004.955  0000074
0660.67  000.095  0000003  000.681  0000016  005.040  0000106
0670.67  000.097  0000002  000.690  0000013  005.090  0000084
0680.67  000.097  0000001  000.693  0000009  005.133  0000080
0690.70  000.096  0000000  000.696  0000009  005.166  0000074
0700.70  000.094  0000000  000.701  0000010  005.203  0000078
0710.70  000.093  0000000  000.711  0000014  005.278  0000105
0720.73  000.092  0000000  000.709  0000006  005.303  0000071
0730.73  000.090  0000000  000.708  0000006  005.322  0000067
0740.73  000.089  0000000  000.718  0000015  005.396  0000108
0750.73  000.089  0000001  000.735  0000020  005.484  0000120
0760.77  000.088  0000000  000.749  0000018  005.565  0000117
