C:\Users\RaDeCC\Desktop\FRidge\2-Saps009-4100A-180125-loki.txt
Start Time 1/25/2018  13:20:55
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0010.00  000.300  0000003  000.600  0000006  002.300  0000023
0020.02  000.400  0000005  000.400  0000002  002.248  0000022
0030.02  000.533  0000008  000.366  0000003  002.499  0000030
0040.03  000.575  0000007  000.500  0000009  002.848  0000039
0050.03  000.480  0000001  000.440  0000002  002.758  0000024
0060.07  000.516  0000007  000.366  0000000  002.680  0000023
0070.07  000.471  0000002  000.400  0000006  002.655  0000025
0080.08  000.437  0000002  000.412  0000005  002.697  0000030
0090.08  000.466  0000007  000.411  0000004  002.709  0000028
0100.10  000.470  0000005  000.390  0000002  002.707  0000027
0110.10  000.472  0000005  000.381  0000003  002.743  0000031
0120.12  000.483  0000006  000.383  0000004  002.872  0000043
0130.12  000.492  0000006  000.369  0000002  002.905  0000033
0140.13  000.471  0000002  000.350  0000001  002.826  0000018
0150.15  000.453  0000002  000.346  0000003  002.771  0000020
0160.15  000.450  0000004  000.356  0000005  002.766  0000027
0170.18  000.441  0000003  000.347  0000002  002.738  0000023
0180.18  000.450  0000006  000.350  0000004  002.825  0000043
0190.20  000.452  0000005  000.352  0000004  002.813  0000026
0200.20  000.450  0000004  000.355  0000004  002.842  0000034
0210.22  000.442  0000003  000.352  0000003  002.821  0000024
0220.22  000.454  0000007  000.350  0000003  002.852  0000035
0230.23  000.443  0000002  000.347  0000003  002.841  0000026
0240.23  000.454  0000007  000.345  0000003  002.885  0000039
0250.25  000.452  0000004  000.344  0000003  002.937  0000042
0260.27  000.450  0000004  000.342  0000003  002.943  0000031
0270.28  000.444  0000003  000.348  0000005  003.015  0000049
0280.28  000.446  0000005  000.357  0000006  003.086  0000050
0290.30  000.441  0000003  000.365  0000006  003.104  0000036
0300.30  000.440  0000004  000.360  0000002  003.110  0000033
0310.32  000.438  0000004  000.364  0000005  003.132  0000038
0320.32  000.437  0000004  000.365  0000004  003.138  0000033
0330.35  000.433  0000003  000.372  0000006  003.169  0000042
0340.35  000.426  0000002  000.364  0000001  003.185  0000037
0350.37  000.428  0000005  000.362  0000003  003.214  0000042
0360.37  000.430  0000005  000.358  0000002  003.224  0000036
0370.38  000.435  0000006  000.356  0000003  003.240  0000038
0380.38  000.429  0000002  000.363  0000006  003.257  0000039
0390.42  000.425  0000003  000.361  0000003  003.307  0000052
0400.42  000.422  0000003  000.357  0000002  003.327  0000041
0410.42  000.414  0000001  000.351  0000001  003.314  0000028
0420.43  000.416  0000005  000.357  0000006  003.354  0000050
0430.43  000.409  0000001  000.351  0000001  003.343  0000029
0440.45  000.404  0000002  000.347  0000002  003.335  0000030
0450.47  000.404  0000004  000.346  0000003  003.350  0000040
0460.48  000.404  0000004  000.350  0000005  003.379  0000047
0470.48  000.408  0000006  000.344  0000001  003.390  0000039
0480.50  000.414  0000007  000.345  0000004  003.434  0000055
0490.50  000.408  0000001  000.345  0000003  003.427  0000031
0500.53  000.410  0000005  000.342  0000002  003.438  0000040
0510.53  000.415  0000007  000.343  0000004  003.455  0000043
0520.53  000.415  0000004  000.346  0000005  003.489  0000052
0530.57  000.409  0000001  000.345  0000003  003.509  0000046
0540.57  000.409  0000004  000.342  0000002  003.522  0000042
0550.57  000.407  0000003  000.340  0000002  003.545  0000048
0560.58  000.403  0000002  000.339  0000003  003.555  0000041
0570.58  000.410  0000008  000.347  0000008  003.603  0000063
0580.62  000.406  0000002  000.350  0000005  003.624  0000048
0590.62  000.408  0000005  000.356  0000007  003.666  0000061
0600.63  000.408  0000004  000.355  0000003  003.684  0000048
0610.63  000.406  0000003  000.359  0000006  003.696  0000044
0620.63  000.406  0000004  000.361  0000005  003.711  0000046
0630.67  000.404  0000003  000.366  0000007  003.742  0000057
0640.68  000.403  0000003  000.365  0000003  003.765  0000052
0650.68  000.403  0000004  000.364  0000003  003.784  0000050
Group 3 Stopped 1/26/2018  00:16:46
 
Count Summary
C:\RaDeCC\Data\RaDeCC.sum
Runtime  CPM219   Cnt219  CPM220   Cnt220  CPMTot   CntTot
0655.85  000.407  000267  000.363  000238  003.798  002491
System Number 3
(219:Delay= 0.01 Window= 5.6)(220:Delay= 5.61 Window= 600)
Eff Last Updated  15Jan13  219= Uset  220= Uset  Tot= Uset

