C:\Users\RaDeCC\Desktop\FRidge\3-saps009-3600A-180219-iron.txt
Start Time 2/19/2018  11:04:01
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0010.00  000.200  0000002  000.300  0000003  002.000  0000020
0020.02  000.200  0000002  000.200  0000001  001.848  0000017
0030.03  000.166  0000001  000.300  0000005  002.098  0000026
0040.05  000.125  0000000  000.300  0000003  001.998  0000017
0050.07  000.100  0000000  000.320  0000004  001.917  0000016
0060.07  000.100  0000001  000.333  0000004  001.998  0000024
0070.08  000.100  0000001  000.328  0000003  002.083  0000026
0080.10  000.112  0000002  000.325  0000003  002.272  0000036
0090.10  000.100  0000000  000.344  0000005  002.364  0000031
0100.10  000.130  0000004  000.340  0000003  002.498  0000037
0110.12  000.145  0000003  000.354  0000005  002.570  0000033
0120.13  000.158  0000003  000.400  0000009  002.722  0000044
0130.13  000.154  0000001  000.384  0000002  002.759  0000032
0140.15  000.164  0000003  000.371  0000002  002.811  0000035
0150.17  000.180  0000004  000.386  0000006  002.917  0000044
0160.17  000.181  0000002  000.400  0000006  003.028  0000047
0170.18  000.182  0000002  000.405  0000005  003.161  0000053
0180.20  000.189  0000003  000.394  0000002  003.191  0000037
0190.20  000.189  0000002  000.410  0000007  003.281  0000049
0200.22  000.190  0000002  000.425  0000007  003.356  0000048
0210.23  000.190  0000002  000.428  0000005  003.391  0000041
0220.23  000.195  0000003  000.463  0000012  003.560  0000071
0230.25  000.200  0000003  000.491  0000011  003.626  0000051
0240.25  000.208  0000004  000.508  0000009  003.729  0000061
0250.27  000.200  0000000  000.503  0000004  003.776  0000049
0260.28  000.200  0000002  000.515  0000008  003.888  0000067
0270.28  000.203  0000003  000.522  0000007  003.959  0000058
0280.30  000.203  0000002  000.528  0000007  004.003  0000052
0290.30  000.203  0000002  000.544  0000010  004.130  0000077
0300.32  000.203  0000002  000.549  0000007  004.146  0000046
0310.33  000.203  0000002  000.557  0000008  004.231  0000068
0320.35  000.209  0000004  000.568  0000009  004.330  0000074
0330.35  000.209  0000002  000.575  0000008  004.380  0000060
0340.35  000.203  0000000  000.585  0000009  004.404  0000052
0350.38  000.200  0000001  000.596  0000010  004.452  0000061
0360.40  000.194  0000000  000.610  0000011  004.520  0000069
0370.40  000.192  0000001  000.618  0000009  004.587  0000070
0380.42  000.195  0000003  000.628  0000010  004.700  0000089
0390.43  000.190  0000000  000.640  0000011  004.743  0000064
0400.43  000.190  0000002  000.652  0000011  004.842  0000087
0410.45  000.195  0000004  000.663  0000011  004.931  0000085
0420.47  000.190  0000000  000.664  0000007  004.990  0000074
0430.47  000.188  0000001  000.664  0000007  005.074  0000086
0440.48  000.184  0000000  000.683  0000015  005.131  0000076
0450.48  000.184  0000002  000.686  0000008  005.179  0000073
0460.50  000.189  0000004  000.686  0000007  005.231  0000076
0470.52  000.193  0000004  000.695  0000011  005.294  0000082
0480.52  000.189  0000000  000.693  0000006  005.323  0000067
0490.53  000.188  0000001  000.695  0000008  005.341  0000062
0500.53  000.190  0000003  000.703  0000011  005.430  0000098
0510.55  000.190  0000002  000.701  0000006  005.484  0000082
0520.57  000.188  0000001  000.707  0000010  005.544  0000086
0530.58  000.188  0000002  000.714  0000011  005.613  0000092
0540.58  000.187  0000001  000.727  0000014  005.694  0000100
0550.60  000.185  0000001  000.732  0000010  005.746  0000086
0560.60  000.191  0000005  000.740  0000012  005.835  0000107
0570.62  000.193  0000003  000.754  0000015  005.904  0000098
Group 6 Stopped 2/19/2018  20:41:16
 
Count Summary
C:\RaDeCC\Data\RaDeCC.sum
Runtime  CPM219   Cnt219  CPM220   Cnt220  CPMTot   CntTot
0577.25  000.191  000110  000.757  000437  005.926  003421
System Number 6
(219:Delay= 0.01 Window= 5.6)(220:Delay= 5.61 Window= 600)
Eff Last Updated  15Jan13  219= Uset  220= Uset  Tot= Uset

