,Read_Start_Time,Read_End_Time,Slope,R_slope,cnt219,cnt219_abserr,cnt220,cnt220_abserr,cpm_219,err_219,cpm_220,err_220,cpm_Tot,err_Tot,y219cc,y219cc_err,y220cc,y220cc_err,corr219,corr219_err,corr220,corr220_err,final219,final220,Read_Runtime,final219_err,final220_err,cntTot_abserr,errslope_abs,Detector_Name,Cartridge_Type,Read_Number,Spike_Value,Error_List,Filename,Standard_name,Standard_manufacture_date,Standard_start_activity,E220
0,2017-07-06 18:29:58.000,2017-07-06 21:59:58.000,0.013709489856418606,0.003345591002662343,21,0.02182178902359924,1080,0.15649215928719032,0.1,0.21821789023599236,5.142857142857143,0.03042903097250923,12.31904761904762,0.03042903097250923,0.0053967915279739325,0.0005839630340920003,0.538855132090758,0.0643144713933879,0.09460320847202608,0.021829601210641987,4.6040020107663855,0.16919263325859746,-0.022798842802516747,4.603773243004452,210.0,0.022251868263120856,0.16919276611863146,0.37485668155181606,0.24403468237703832,detector1,n,,{},{},Thstd-green-170706b-detector1.txt,green,2014-10-13 00:00:00.000,12.20454,0.37721808794140965
1,2017-07-06 18:29:58.000,2017-07-06 21:59:58.000,0.013709489856418606,0.003345591002662343,21,0.02182178902359924,1080,0.15649215928719032,0.1,0.21821789023599236,5.142857142857143,0.03042903097250923,12.31904761904762,0.03042903097250923,0.0053967915279739325,0.0005839630340920003,0.538855132090758,0.0643144713933879,0.09460320847202608,0.021829601210641987,4.6040020107663855,0.16919263325859746,-0.022798842802516747,4.603773243004452,210.0,0.022251868263120856,0.16919276611863146,0.37485668155181606,0.24403468237703832,detector1,n,,{},{},thstd-green-170706-detector1.txt,green,2014-10-13 00:00:00.000,12.20454,0.37721808794140965
2,2017-07-07 01:41:26.000,2017-07-07 05:21:27.200,0.005860968556015496,0.0027331636061640606,53,0.033088400551224965,1434,0.1721125009432005,0.24088719207344786,0.137360563948689,6.517589310062721,0.02640738665099231,14.93046086719389,0.02640738665099231,0.007371352620070245,0.0007273397686513359,0.7272435106104626,0.08021284024683638,0.23351583945337762,0.03309639367328964,5.7903457994522585,0.18988631525570157,0.08586202156734504,5.788955036724018,220.02,0.03344872518720929,0.18988798618999292,0.394274452997499,0.466333094955583,detector2,w,,{},{},Thstd-yellow-170706-detector2.txt,yellow,2014-10-13 00:00:00.000,12.20454,0.4743279989843139
3,2017-07-07 08:10:09.000,2017-07-07 12:20:09.000,0.0035916447951633394,0.0019226765498669804,52,0.028844410203711913,1588,0.15939887076137021,0.208,0.1386750490563073,6.352,0.02509428066142478,14.084,0.02509428066142478,0.006160999716410076,0.0005974082627816544,0.612165059042346,0.0658374743745367,0.20183900028358992,0.02885059612265299,5.739834940957654,0.17246035205814053,0.05547320928916974,5.738795380200011,250.0,0.029183848353952727,0.17246139465571514,0.3534278488355066,0.5353192365949266,detector2,w,,{},{},yellow-170706c-detector2.txt,yellow,2014-10-13 00:00:00.000,12.20454,0.4702180811566852
4,2017-07-08 15:22:55.000,2017-07-08 18:42:55.000,0.0060377552621211335,0.0021381910540860644,310,0.08803408430829504,84,0.04582575694955839,1.55,0.05679618342470648,0.42,0.10910894511799618,5.275,0.10910894511799618,0.001086815721449213,0.00037237479446149054,0.11296370029474125,0.04060713459060265,1.5489131842785508,0.08803487185761986,0.30703629970525875,0.061228583028348105,1.5410837586360668,0.2471038029141454,200.0,0.08804871612249195,0.0629430813908101,0.5755496854974299,0.35413675468105893,detector1,w,,{140.0: 1798.0},{'S1': 1},Thstd-yellow-170708-detector1.txt,yellow,2014-10-13 00:00:00.000,12.20454,0.020246875581885544
