,Read_Start_Time,Read_End_Time,Slope,R_slope,cnt219,cnt219_abserr,cnt220,cnt220_abserr,cpm_219,err_219,cpm_220,err_220,cpm_Tot,err_Tot,y219cc,y219cc_err,y220cc,y220cc_err,corr219,corr219_err,corr220,corr220_err,final219,final220,Read_Runtime,final219_err,final220_err,cntTot_abserr,errslope_abs,Detector_Name,Cartridge_Type,Read_Number,Spike_Value,Error_List,Filename,Standard_name
0,2017-07-06 23:30:10.000,2017-07-07 07:50:10.000,-0.0003014784022774534,0.0001562222613195643,0,0.0,3,0.0034641016151377543,0.0,0.0,0.006,0.5773502691896257,0.226,0.5773502691896257,4.521163536628997e-06,5.353163714234203e-06,0.000485067147724995,0.0005762202288628133,-4.521163536628997e-06,5.353163714234203e-06,0.005514932852275005,0.003511698983704428,-0.0001451519512696416,0.005514932851751717,500.0,8.970818640507339e-05,0.003511698983704428,0.13048116083685543,-0.5181872404106463,detector1,l,,{},{'Err223_CR10': 42},blank-analytical-180706-detector1.txt,analytical
1,2017-08-08 10:16:29.000,2017-08-08 13:56:27.800,0.0008056559839457456,0.0009723295612084026,0,0.0,1,0.004545867806164197,0.0,0.0,0.004545867806164197,1.0,0.5182289299027184,1.0,2.47951984527146e-05,4.9778035872167626e-05,0.0026523274396577853,0.005365621248527413,-2.47951984527146e-05,4.9778035872167626e-05,0.001893540366506412,0.007032411072581648,-7.308047779862811e-05,0.001893540350767478,219.98,0.000186107066302207,0.007032411072581649,0.5182289299027184,1.2068793388045898,detector2,l,,{},{'Err223_CR10': 6},blank-analytical-170808-detector2.txt,analytical
2,2017-06-08 15:57:31.000,2017-06-08 23:07:31.000,-0.0006879457190619268,0.0005176535603571631,1,0.002325581395348837,8,0.006577737499409745,0.002325581395348837,1.0,0.018604651162790697,0.3535533905932738,1.2488372093023257,0.3535533905932738,0.00014374593854700715,0.0001021575321503663,0.01526499537862428,0.011047586518789692,0.00218183545680183,0.002327824088664712,0.003339655784166418,0.012857519142559535,0.0020966742343055864,0.003339533922027958,430.0,0.002350800201153462,0.012857519153079398,0.44153062964787915,-0.7524627975925605,detector1,e,,{},{'Err224_CR2': 11},blank-exposure-170806-detector1.txt,exposure
3,2017-06-07 18:15:05.000,2017-06-08 05:25:03.800,-0.0003982189532739551,0.0003012478219103283,2,0.0021108295208410624,20,0.0066750290381796164,0.002985163736230932,0.7071067811865476,0.029851637362309322,0.223606797749979,1.5642257977850085,0.223606797749979,0.00022496822814800023,0.00010126970918777541,0.02381624189959856,0.010966123961278598,0.0027601955080829316,0.002113257395598815,0.006035395462710761,0.012837908217255244,0.0026062929237838073,0.00603520043313526,669.98,0.0021384634085790362,0.012837908231152443,0.3497715216006119,-0.7564879055444772,detector2,e,,{},{'Err223_CR10': 26},blank-exposure-170706-detector2.txt,exposure
4,2017-07-06 23:30:05.000,2017-07-07 07:50:03.800,-0.0005221581726491712,0.0002652478858390288,0,0.0,5,0.004472314847593483,0.0,0.0,0.01000040001600064,0.447213595499958,0.8000320012800511,0.447213595499958,5.897845844796291e-05,5.3010529066852085e-05,0.006291201792216194,0.005721385236137815,-5.897845844796291e-05,5.3010529066852085e-05,0.0037091982237844453,0.00726194527081421,-0.00015356301315446627,0.0037091981347358222,499.98,0.00019261776158968882,0.007261945270814217,0.35778518780747864,-0.5079837867772763,detector1,e,,{},{'Err223_CR10': 44},blank-exposure-170706-detector1.txt,exposure
5,2017-08-08 10:18:41.000,2017-08-08 13:58:02.000,-0.00013621376386638832,0.000638720325379413,0,0.0,7,0.012061779398516485,0.0,0.0,0.03191246865739686,0.37796447300922725,0.6336904490540233,0.37796447300922725,3.408966666755529e-05,2.7009558164031462e-05,0.0036432919053503965,0.002912584228415579,-3.408966666755529e-05,2.7009558164031462e-05,0.028269176752046463,0.012408451520882527,-0.00075495367384474,0.02826917672229655,219.35,0.0003175662034827737,0.012408451520882527,0.2395124766276845,-4.689102681326183,detector1,l,,{},{'Err223_CR10': 17},analytical-170808-detector1.txt,analytical
