C:\Users\RaDeCC\Desktop\FRidge\4-saps009-3200A-180513-capn.txt
Start Time 5/13/2018  20:47:33
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0010.02  000.000  0000000  000.200  0000002  001.498  0000015
0020.02  000.050  0000001  000.300  0000004  001.699  0000019
0030.03  000.067  0000001  000.366  0000005  001.731  0000018
0040.03  000.050  0000000  000.350  0000003  001.649  0000014
0050.05  000.040  0000000  000.320  0000002  001.558  0000012
0060.07  000.033  0000000  000.316  0000003  001.515  0000013
0070.07  000.029  0000000  000.343  0000005  001.470  0000012
0080.08  000.025  0000000  000.325  0000002  001.436  0000012
0090.10  000.044  0000002  000.355  0000006  001.543  0000024
0100.12  000.040  0000000  000.360  0000004  001.528  0000014
0110.12  000.045  0000001  000.345  0000002  001.517  0000014
0120.12  000.050  0000001  000.325  0000001  001.524  0000016
0130.13  000.061  0000002  000.346  0000006  001.668  0000034
0140.15  000.064  0000001  000.335  0000002  001.727  0000025
0150.15  000.060  0000000  000.320  0000001  001.758  0000022
0160.17  000.056  0000000  000.312  0000002  001.792  0000023
0170.18  000.059  0000001  000.306  0000002  001.857  0000029
0180.18  000.055  0000000  000.350  0000011  001.959  0000037
0190.20  000.053  0000000  000.352  0000004  001.972  0000022
0200.20  000.050  0000000  000.340  0000001  001.963  0000018
0210.22  000.048  0000000  000.333  0000002  001.960  0000019
0220.23  000.054  0000002  000.331  0000003  001.993  0000027
0230.23  000.056  0000001  000.326  0000002  002.011  0000024
0240.25  000.054  0000000  000.333  0000005  002.040  0000027
0250.27  000.052  0000000  000.332  0000003  002.066  0000027
0260.27  000.054  0000001  000.319  0000000  002.094  0000028
0270.28  000.052  0000000  000.314  0000002  002.120  0000028
0280.30  000.054  0000001  000.307  0000001  002.119  0000021
0290.30  000.052  0000000  000.313  0000005  002.160  0000033
0300.32  000.053  0000001  000.316  0000004  002.181  0000028
0310.32  000.052  0000000  000.316  0000003  002.236  0000039
0320.33  000.050  0000000  000.322  0000005  002.273  0000034
0330.35  000.054  0000002  000.330  0000006  002.343  0000046
0340.35  000.053  0000000  000.326  0000002  002.383  0000037
0350.35  000.051  0000000  000.328  0000004  002.426  0000039
0360.38  000.050  0000000  000.327  0000003  002.445  0000031
0370.38  000.049  0000000  000.335  0000006  002.492  0000042
0380.40  000.053  0000002  000.334  0000003  002.529  0000039
0390.40  000.054  0000001  000.336  0000004  002.585  0000047
0400.42  000.052  0000000  000.335  0000003  002.615  0000038
0410.42  000.056  0000002  000.353  0000011  002.692  0000058
0420.45  000.057  0000001  000.352  0000003  002.719  0000038
0430.45  000.058  0000001  000.358  0000006  002.783  0000055
0440.47  000.057  0000000  000.356  0000003  002.831  0000049
0450.47  000.055  0000000  000.355  0000003  002.866  0000044
0460.48  000.054  0000000  000.360  0000006  002.903  0000046
0470.50  000.057  0000002  000.363  0000005  002.946  0000049
0480.50  000.060  0000002  000.370  0000007  002.995  0000053
0490.52  000.059  0000000  000.373  0000005  003.025  0000045
0500.52  000.060  0000001  000.374  0000004  003.039  0000037
0510.53  000.059  0000000  000.372  0000003  003.056  0000039
0520.53  000.058  0000000  000.375  0000005  003.093  0000050
0530.57  000.057  0000000  000.375  0000004  003.132  0000052
0540.57  000.055  0000000  000.377  0000005  003.163  0000048
0550.58  000.056  0000001  000.385  0000008  003.206  0000055
0560.58  000.059  0000002  000.384  0000003  003.247  0000055
0570.58  000.060  0000001  000.391  0000008  003.300  0000063
0580.62  000.059  0000000  000.408  0000014  003.360  0000068
0590.62  000.058  0000000  000.408  0000004  003.402  0000058
Group 4 Stopped 5/14/2018  06:42:48
 
Count Summary
C:\RaDeCC\Data\RaDeCC.sum
Runtime  CPM219   Cnt219  CPM220   Cnt220  CPMTot   CntTot
0595.25  000.059  000035  000.408  000243  003.417  002034
System Number 4
(219:Delay= 0.01 Window= 5.6)(220:Delay= 5.61 Window= 600)
Eff Last Updated  15Jan13  219= Uset  220= Uset  Tot= Uset

