C:\Users\RaDeCC\Desktop\FRidge\5-saps09-4000b-190813-loki.txt
Start Time 8/13/2019  17:58:00
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0010.00  000.000  0000000  000.200  0000002  000.900  0000009
0020.02  000.000  0000000  000.250  0000003  000.899  0000009
0030.03  000.000  0000000  000.200  0000001  000.966  0000011
0040.03  000.025  0000001  000.200  0000002  001.074  0000014
0050.05  000.020  0000000  000.240  0000004  001.079  0000011
0060.07  000.017  0000000  000.216  0000001  001.032  0000008
0070.07  000.029  0000001  000.243  0000004  001.099  0000015
0080.08  000.025  0000000  000.225  0000001  001.061  0000008
0090.08  000.022  0000000  000.200  0000000  001.021  0000007
0100.10  000.030  0000001  000.190  0000001  001.039  0000012
0110.10  000.027  0000000  000.200  0000003  001.063  0000013
0120.12  000.025  0000000  000.216  0000004  001.132  0000019
0130.13  000.023  0000000  000.207  0000001  001.137  0000012
0140.13  000.021  0000000  000.207  0000002  001.120  0000009
0150.15  000.020  0000000  000.193  0000000  001.092  0000007
0160.17  000.019  0000000  000.212  0000005  001.168  0000023
0170.17  000.018  0000000  000.200  0000000  001.152  0000009
0180.18  000.017  0000000  000.200  0000002  001.154  0000012
0190.18  000.016  0000000  000.200  0000002  001.173  0000015
0200.20  000.015  0000000  000.190  0000000  001.159  0000009
0210.22  000.024  0000002  000.195  0000003  001.213  0000023
0220.22  000.023  0000000  000.195  0000002  001.212  0000012
0230.23  000.022  0000000  000.191  0000001  001.203  0000010
0240.23  000.021  0000000  000.200  0000004  001.215  0000015
0250.25  000.024  0000001  000.192  0000000  001.231  0000016
0260.25  000.023  0000000  000.184  0000000  001.249  0000017
0270.27  000.022  0000000  000.185  0000002  001.262  0000016
0280.28  000.021  0000000  000.186  0000002  001.284  0000019
0290.28  000.021  0000000  000.183  0000001  001.288  0000014
0300.30  000.020  0000000  000.183  0000002  001.299  0000016
0310.32  000.019  0000000  000.190  0000004  001.344  0000027
0320.32  000.019  0000000  000.187  0000001  001.342  0000013
0330.33  000.018  0000000  000.185  0000001  001.344  0000014
0340.33  000.018  0000000  000.191  0000004  001.378  0000025
0350.35  000.017  0000000  000.191  0000002  001.376  0000013
0360.35  000.017  0000000  000.194  0000003  001.415  0000028
0370.37  000.016  0000000  000.203  0000005  001.469  0000034
0380.38  000.016  0000000  000.205  0000003  001.488  0000022
