C:\Users\RaDeCC\Desktop\FRidge\2-saps009-4000b-180127-thor.txt
Start Time 1/27/2018  13:04:42
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0010.00  000.200  0000002  000.100  0000001  001.300  0000013
0020.02  000.250  0000003  000.150  0000002  001.549  0000018
0030.03  000.233  0000002  000.166  0000002  001.598  0000017
0040.03  000.225  0000002  000.150  0000001  001.599  0000016
0050.05  000.260  0000004  000.140  0000001  001.798  0000026
0060.05  000.266  0000003  000.133  0000001  001.832  0000020
0070.07  000.271  0000003  000.157  0000003  001.884  0000022
0080.08  000.300  0000005  000.162  0000002  001.911  0000021
0090.10  000.277  0000001  000.155  0000001  001.909  0000019
0100.10  000.280  0000003  000.170  0000003  001.928  0000021
0110.12  000.272  0000002  000.173  0000002  001.925  0000019
0120.12  000.266  0000002  000.183  0000003  001.956  0000023
0130.13  000.269  0000003  000.184  0000002  001.960  0000020
0140.13  000.257  0000001  000.186  0000002  001.977  0000022
0150.15  000.266  0000004  000.186  0000002  002.058  0000032
0160.15  000.256  0000001  000.194  0000003  002.023  0000015
0170.17  000.264  0000004  000.200  0000003  002.057  0000026
0180.18  000.250  0000000  000.205  0000003  002.037  0000017
0190.20  000.237  0000000  000.205  0000002  002.072  0000027
0200.20  000.225  0000000  000.200  0000001  002.053  0000017
0210.22  000.224  0000002  000.209  0000004  002.084  0000027
0220.23  000.232  0000004  000.209  0000002  002.130  0000031
0230.23  000.239  0000004  000.204  0000001  002.146  0000025
0240.25  000.237  0000002  000.200  0000001  002.160  0000025
0250.25  000.232  0000001  000.196  0000001  002.174  0000025
0260.27  000.231  0000002  000.196  0000002  002.186  0000025
0270.28  000.233  0000003  000.207  0000005  002.242  0000037
0280.28  000.232  0000002  000.207  0000002  002.237  0000021
0290.30  000.231  0000002  000.207  0000002  002.253  0000027
0300.30  000.230  0000002  000.210  0000003  002.258  0000024
0310.33  000.229  0000002  000.203  0000000  002.272  0000027
0320.33  000.225  0000001  000.203  0000002  002.273  0000023
0330.35  000.230  0000004  000.215  0000006  002.319  0000038
0340.35  000.229  0000002  000.217  0000003  002.333  0000028
0350.37  000.240  0000006  000.225  0000005  002.389  0000043
0360.37  000.236  0000001  000.228  0000003  002.411  0000032
0370.37  000.238  0000003  000.221  0000000  002.444  0000036
0380.40  000.234  0000001  000.231  0000006  002.466  0000033
0390.40  000.228  0000000  000.231  0000002  002.467  0000025
0400.42  000.227  0000002  000.232  0000003  002.500  0000038
0410.42  000.227  0000002  000.227  0000000  002.500  0000025
0420.43  000.224  0000001  000.226  0000002  002.497  0000024
0430.43  000.230  0000005  000.235  0000006  002.558  0000051
0440.47  000.227  0000001  000.238  0000004  002.590  0000040
0450.47  000.224  0000001  000.233  0000000  002.595  0000028
0460.48  000.222  0000001  000.232  0000002  002.602  0000029
0470.50  000.223  0000003  000.230  0000001  002.608  0000029
0480.52  000.221  0000001  000.233  0000004  002.635  0000039
0490.53  000.218  0000001  000.232  0000002  002.644  0000031
0500.53  000.216  0000001  000.230  0000001  002.653  0000031
0510.55  000.213  0000001  000.229  0000002  002.658  0000029
0520.55  000.213  0000002  000.227  0000001  002.661  0000028
0530.57  000.217  0000004  000.232  0000005  002.705  0000050
0540.57  000.213  0000000  000.235  0000004  002.714  0000032
0550.58  000.209  0000000  000.238  0000004  002.717  0000029
0560.58  000.207  0000001  000.237  0000002  002.733  0000036
0570.60  000.205  0000001  000.238  0000003  002.743  0000033
0580.62  000.205  0000002  000.239  0000003  002.766  0000041
Group 5 Stopped 1/27/2018  22:47:20
 
Count Summary
C:\RaDeCC\Data\RaDeCC.sum
Runtime  CPM219   Cnt219  CPM220   Cnt220  CPMTot   CntTot
0582.63  000.206  000120  000.239  000139  002.767  001612
System Number 5
(219:Delay= 0.01 Window= 5.6)(220:Delay= 5.61 Window= 600)
Eff Last Updated  15Jan13  219= Uset  220= Uset  Tot= Uset

