,Read_Start_Time,Read_End_Time,Slope,R_slope,cnt219,cnt219_abserr,cnt220,cnt220_abserr,cpm_219,err_219,cpm_220,err_220,cpm_Tot,err_Tot,y219cc,y219cc_err,y220cc,y220cc_err,corr219,corr219_err,corr220,corr220_err,final219,final220,Read_Runtime,final219_err,final220_err,cntTot_abserr,errslope_abs,Detector_Name,Cartridge_Type,Read_Number,Spike_Value,Error_List,Filename,Standard_name,Standard_manufacture_date,Standard_start_activity,Time_since_std_made,Time_since_std_made_in_s,E219
0,2017-08-21 13:52:33.000,2017-08-21 18:02:33.000,0.0029084854131475706,0.0057348435241086826,466,0.08634813257969161,153,0.049477267507411916,1.864,0.046324105461207944,0.612,0.08084520834544431,6.34,0.08084520834544431,0.0013890352806061564,0.0003754597056797052,0.15530598319048017,0.04281554365611163,1.862610964719394,0.08634894886442213,0.4566940168095198,0.06543065625964942,1.8509652672907513,0.3704496695677429,250.0,0.08636506701953835,0.06769611128033282,0.512558620910117,1.9717628626173578,detector2,1,,0,{},Acstd-170821-blue-detector2.txt,blue,2014-10-13 00:00:00.000,10.49429,1043 days 13:52:33.000000000,90165153.0,0.19318648145800718
1,2017-07-06 18:30:00.000,2017-07-06 22:00:00.000,-0.0007092650843155639,0.007152508858930503,311,0.0839771051835638,78,0.04205600412537071,1.480952380952381,0.056704797712374265,0.37142857142857144,0.11322770341445959,5.004761904761905,0.11322770341445959,0.000924459052191871,0.00033694815672976485,0.10260970550084521,0.03800243226351436,1.480027921900189,0.08397778116306516,0.26881886592772625,0.05668238122147124,1.473173040819032,0.21403970509889775,210.0,0.08399021914673371,0.05821569274451942,0.5666776966123668,-10.084394420504466,detector1,6,1,0,{},1-170706-red-detector1.txt,red,2014-10-13 00:00:00.000,10.49429,997 days 18:30:00.000000000,86207400.0,0.15314295044135684
2,2017-08-06 15:54:00.000,2017-08-06 20:44:00.000,-0.00043170837133641387,0.002055495848520775,547,0.08064838319673448,155,0.04293068826892666,1.8862068965517242,0.04275691248090128,0.5344827586206896,0.08032193289024989,6.710344827586207,0.08032193289024989,0.0017119891367382903,0.0004364410851497044,0.19225864802142814,0.05010127264149764,1.884494907414986,0.08064956412199716,0.3422241105992615,0.06597864438999514,1.8757681925947047,0.2539712836121474,290.0,0.08066711132393803,0.06799143698353104,0.5389878669118148,-4.761306439709981,detector2,6,,0,{},Acstd-170806-red-detector2.txt,red,2014-10-13 00:00:00.000,10.49429,1028 days 15:54:00.000000000,88876440.0,0.19552064177286577
3,2017-07-08 18:45:57.000,2017-07-09 08:25:58.200,0.0003463558364791864,0.0003794541327177464,1318,0.044272419845055845,392,0.02414452071074283,1.6072778712714324,0.027544969439561983,0.4780371210458282,0.05050762722761054,5.98156142533109,0.05050762722761054,0.001412320228341519,0.00022209270350442755,0.15796194949026335,0.02533905718921285,1.6058655510430908,0.04427297690584906,0.32007517155556486,0.03500036713507001,1.5977036341684239,0.2557115344160309,820.02,0.0442819721451857,0.03582025949348855,0.30211447470967745,1.0955615374495038,detector1,8,,0,{},Acstd-170708-blue-detector1.txt,blue,2014-10-13 00:00:00.000,10.49429,999 days 18:45:57.000000000,86381157.0,0.1661176013212887
4,2017-07-07 05:44:05.000,2017-07-07 09:54:03.800,0.007973360278948988,0.004299457705599523,398,0.07980613386374912,134,0.046307052175334935,1.5921273701896153,0.05012547071170855,0.5360428834306745,0.08638684255813601,6.6725338027042165,0.08638684255813601,0.0019213773498194752,0.000493734624708175,0.21634385180451515,0.056904983269251655,1.5902059928397958,0.07980766113700037,0.31969903162615937,0.07336566091873638,1.5820536675333288,0.25656913374575957,249.98,0.07982958574312946,0.07461482749058729,0.5764191270780498,0.5392278230485601,detector1,7,,0,{},acstd-170707-red-detector1.txt,red,2014-10-13 00:00:00.000,10.49429,998 days 05:44:05.000000000,86247845.0,0.16446829553277742
