,Read_Start_Time,Read_End_Time,Slope,R_slope,cnt219,cnt219_abserr,cnt220,cnt220_abserr,cpm_219,err_219,cpm_220,err_220,cpm_Tot,err_Tot,y219cc,y219cc_err,y220cc,y220cc_err,corr219,corr219_err,corr220,corr220_err,final219,final220,Read_Runtime,final219_err,final220_err,cntTot_abserr,errslope_abs,Detector_Name,Cartridge_Type,Read_Number,Spike_Value,Filename
0,2017-07-06 23:30:10.000,2017-07-07 07:50:10.000,-0.00021099874199718372,0.00021056671081649345,0,0.0,3,0.0034641016151377543,0.0,0.0,0.006,0.5773502691896257,0.226,0.5773502691896257,4.501292096436293e-06,5.341334345939166e-06,0.000485067147724995,0.0005762202288628133,-4.501292096436293e-06,5.341334345939166e-06,0.005514932852275005,0.003511698983704428,-0.00014513207982944892,0.005514932851756307,500.0,8.970748128741053e-05,0.003511698983704428,0.13048116083685543,-0.9979524466515728,detector1,k,,0,blank-180706-detector1.txt
1,2017-07-06 23:30:05.000,2017-07-07 07:50:03.800,-0.0010655699596363122,0.0003408462473829914,0,0.0,5,0.004472314847593483,0.0,0.0,0.01000040001600064,0.447213595499958,0.8000320012800511,0.447213595499958,5.80502087020512e-05,5.2584961051259614e-05,0.006291201792216194,0.005721385236137815,-5.80502087020512e-05,5.2584961051259614e-05,0.0037091982237844453,0.00726194527081421,-0.00015263476340855454,0.003709198137516801,499.98,0.00019250107536488497,0.007261945270814217,0.35778518780747864,-0.31987223767018075,detector1,k,,0,blank-170706-detector1.txt
2,2017-06-07 18:15:05.000,2017-06-08 05:25:03.800,6.465634294013388e-05,0.0003565324712566621,2,0.0021108295208410624,20,0.0066750290381796164,0.002985163736230932,0.7071067811865476,0.029851637362309322,0.223606797749979,1.5642257977850085,0.223606797749979,0.0002181302260302349,9.966959049904115e-05,0.02381624189959856,0.010966123961278598,0.002767033510200697,0.0021131813205033673,0.006035395462710761,0.012837908217255244,0.002613130925901573,0.006035199465642216,669.98,0.002138388230210487,0.012837908231220385,0.3497715216006119,5.514269057666624,detector2,k,,0,blank-170706-detector2.txt
3,2017-06-08 15:57:31.000,2017-06-08 23:07:31.000,-0.0018461176818869946,0.0006894090103066239,1,0.002325581395348837,8,0.006577737499409745,0.002325581395348837,1.0,0.018604651162790697,0.3535533905932738,1.2488372093023257,0.3535533905932738,0.00014023727999405432,0.00010087135505102626,0.01526499537862428,0.011047586518789692,0.0021853441153547827,0.0023277679988913144,0.003339655784166418,0.012857519142559535,0.002100182892858539,0.0033395335297812,430.0,0.002350744659600003,0.012857519153112753,0.44153062964787915,-0.37343719583572266,detector1,k,,0,blank-170806-detector1.txt
4,2017-08-08 10:18:41.000,2017-08-08 13:58:02.000,-0.0030573624114166786,0.00152407885372717,0,0.0,7,0.012061779398516485,0.0,0.0,0.03191246865739686,0.37796447300922725,0.6336904490540233,0.37796447300922725,3.368060155191994e-05,2.6845027157554988e-05,0.0036432919053503965,0.002912584228415579,-3.368060155191994e-05,2.6845027157554988e-05,0.028269176752046463,0.012408451520882527,-0.0007545446087291047,0.028269176723006245,219.35,0.0003175522521496834,0.012408451520882527,0.2395124766276845,-0.4984946658714769,detector1,k,,0,blank-170808-detector1.txt
5,2017-08-08 10:16:29.000,2017-08-08 13:56:27.800,0.00040157480690730337,0.0029086478844369593,0,0.0,1,0.004545867806164197,0.0,0.0,0.004545867806164197,1.0,0.5182289299027184,1.0,2.4541109201242312e-05,4.9519662218607354e-05,0.0026523274396577853,0.005365621248527413,-2.4541109201242312e-05,4.9519662218607354e-05,0.001893540366506412,0.007032411072581648,-7.282638854715582e-05,0.0018935403510883953,219.98,0.00018603812571236098,0.007032411072581649,0.5182289299027184,7.243103487585989,detector2,k,,0,blank-170808-detector2.txt
