,Station,Latitude,Longitude,sample_name,Weather,Date,Event No.,Sampler_used,Sampling_Start_Time,Sampling_End_Time,Sample_Depth,Volume_sampled,Volume_error,Filepath,Read_Start_Time,Read_End_Time,Slope,stderr_slope,cnt219,cnt219_abserr,cnt220,cnt220_abserr,cpm_219,err_219,cpm_220,err_220,cpm_Tot,err_Tot,y219cc,y219cc_err,y220cc,y220cc_err,corr219,corr219_err,corr220,corr220_err,final219,final220,Read_Runtime,final219_err,final220_err,cntTot_abserr,errslope_abs,Detector_Name,Cartridge_Type,Read_Number,Spike_Value,Mid_Sample_Datetime,Mid_Read_Datetime,blankcorr223,blankcorr223_err,blankcorr224,blankcorr224_err,dpm223,dpm223_err,dpm223_thstdonly,dpm223_thstdonly_err,dpm224,dpm224_err,vdpm223 (dpm/m^3),vdpm223_err (dpm/m^3),vdpm223_thstdonly (dpm/m^3),vdpm223_thstdonly_err (dpm/m^3),vdpm224 (dpm/m^3),vdpm224_err (dpm/m^3),t1_(mins),sampling_to_read_time_(days),vdpm226 (dpm/m^3),vdpm226_err (dpm/m^3)
21,2,43 21.30,15 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler003,15:12:00,16:42:00,3600a,859,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/3600a/4-StnX009-3600A-180513-detector1.txt,2018-05-13 20:47:31.000,2018-05-14 06:38:08.200,0.009503901902903943,0.0008002288124360489,46,0.011483407238368609,394,0.03360779052737667,0.07788425722122515,0.14744195615489714,0.667095594460059,0.05037927218598784,5.099725711963699,0.05037927218598784,0.0017643490163276256,0.00021020773130075632,0.19827237303321604,0.024155404627542034,0.07611990820489752,0.011485331039744355,0.4688232214268429,0.04138800740374327,0.06416491605851302,0.46867506930916936,590.62,0.011533719520876964,0.04138810464061053,0.2569204697168998,0.08420002864208193,detector1,a,4,0,2018-01-17 15:12:00,2018-05-14 01:42:49.600000000,0.06390294819829016,0.011585084179101684,0.4584668589986542,0.04268940753854962,0.396314682630019,0.18481463626687342,0.5499284120008057,0.678987443965172,1.7754388721441332,0.6726516164405207,0.46136750015136085,0.21516767469353643,0.6401960558798669,0.7904481829849745,2.06686713870097,0.783155992949545,167670.81666666668,116.43806712962964,59.48340720582788,5.020457932488495
22,2,43 21.30,15 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler003,15:12:00,16:42:00,3600b,859,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/3600b/4-StnX009-3600B-180514-detector1.txt,2018-05-14 08:51:16.000,2018-05-14 18:41:52.000,0.005321476506284958,0.0007350932016688412,24,0.008294919548876322,155,0.021080087365372046,0.04063664070436844,0.20412414523193148,0.2624449712157128,0.08032193289024989,3.1188621740602778,0.08032193289024989,0.0007375548178981072,0.00013178960058739345,0.08158341158665346,0.014786937386598304,0.039899085886470335,0.008295966418757586,0.18086155962905937,0.02574924466090019,0.03528711611592932,0.18082083204035918,590.6,0.008321910232479572,0.025749267019047138,0.2505130382388085,0.13813707545277246,detector1,b,4,0,2018-01-17 15:12:00,2018-05-14 13:46:34.000000000,0.03502514825570646,0.008392954150241858,0.17061262172984404,0.027792715993015846,0.21721972000348302,0.2423206044973785,0.30141526648482264,0.6989030107464129,0.6607070385832995,0.7096075510144245,0.25287511059776835,0.2821000035989889,0.3508908806575351,0.813626557443653,0.7691583685486606,0.8260977558464656,168394.56666666668,116.9406712962963,33.30627327528233,4.604913878374273
23,2,43 21.30,15 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler003,15:12:00,16:42:00,3600b,859,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/3600b/2-StnX009-3600b-180127-detector1.txt,2018-01-27 13:07:23.000,2018-01-27 22:38:00.200,0.005446712018260761,0.0008052871759576752,140,0.0207356201433515,198,0.024659576039168424,0.24534716624022992,0.08451542547285167,0.34699099225403945,0.07106690545187014,3.9465844169499844,0.07106690545187014,0.0010466665227857825,0.0001762165492090753,0.1164145089338551,0.01993652745709339,0.24430049971744414,0.02073636889625519,0.23057648332018435,0.03171056318451263,0.23842079939277944,0.22905455425413415,570.62,0.020752129053976495,0.031714864537049754,0.28047154161720855,0.14784831165258094,detector1,b,2,0,2018-01-17 15:12:00,2018-01-27 17:52:41.600000000,0.23815883153255657,0.020780720625702787,0.21884634394361901,0.03339525329824084,1.47701857888439,0.09431637825857185,2.0495190241030317,0.6581918947748004,0.8474948590891856,0.698924751989491,1.7194628392134923,0.11025309361423252,2.3859360001199437,0.7663562260609521,0.9866063551678529,0.8136695698667037,14560.683333333332,10.111585648148148,34.0901023837468,5.044068599544829
24,2,43 21.30,15 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler003,15:12:00,16:42:00,3600b,859,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/3600b/1-StnX009-3600B-180118-detector1.txt,2018-01-18 18:01:42.000,2018-01-19 04:02:21.000,0.006223471772811422,0.0006847511744742543,271,0.027407105024813673,346,0.030968243132836554,0.45117789061849667,0.06074567392307871,0.5760426204944643,0.05376033305704704,4.959627070673437,0.05376033305704704,0.0014386615239069713,0.00019746150224100086,0.16096813499613272,0.022541519901871258,0.4497392290945897,0.02740781634654673,0.4150744854983316,0.03830342285254591,0.43915482971438224,0.4099334856679625,600.65,0.027425214905366344,0.03832474660046048,0.2666312031581506,0.11002720016594876,detector1,b,1,0,2018-01-17 15:12:00,2018-01-18 23:02:01.500000000,0.4388928618541594,0.027446855959401655,0.39972527535744734,0.03972652152202301,2.7219352183029013,0.07205243376487809,3.7769721329446404,0.6550466999888852,1.5479587632531855,0.6756573968948417,3.1687255160685694,0.08588335415519587,4.396940783404704,0.762998279300609,1.8020474543110425,0.7866326801948176,1910.0166666666667,1.3264004629629629,38.95171788157912,4.291741493522192
25,2,44 21.30,16 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler004,15:15:00,16:45:00,3800a,933,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/3800a/4-StnX009-3800A-180513-detector1.txt,2018-05-13 20:52:43.000,2018-05-14 06:33:20.200,0.007107631052901847,0.0007117411043129554,26,0.008782025272282706,249,0.02717738596338311,0.044779718232234506,0.19611613513818402,0.42885191691639973,0.06337242505244779,3.990561813234129,0.06337242505244779,0.001150674558923721,0.00016656216794041966,0.12819656236434454,0.018891794761194156,0.04362904367331078,0.00878360466088958,0.30065535455205517,0.03309849267114405,0.03596233213223338,0.30060665911225537,580.62,0.008824061783411967,0.033098515990684446,0.25289157942634,0.1001375984509454,detector1,a,4,0,2018-01-17 15:15:00,2018-05-14 01:43:01.600000000,0.03570036427201052,0.008891094185086861,0.2903984488017402,0.034711987425611976,0.22140728925894043,0.25164023889293785,0.30722596038976413,0.7021027552822684,1.1245844367880053,0.6850819030617499,0.237306848080322,0.26971386522074287,0.3292882748014621,0.7525237789328345,1.2053423759785695,0.7343069788264793,167668.01666666666,116.43612268518518,40.957202761941744,4.107224992828714
26,2,44 21.30,16 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler004,15:15:00,16:45:00,3800a,933,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/3800a/3-StnX009-3800A-180219-detector1.txt,2018-02-19 23:13:48.000,2018-02-20 09:04:25.200,0.006272247579378884,0.0007397280176295782,93,0.016328012530887805,255,0.02703721415236753,0.15746165046899868,0.10369516947304253,0.4317496867698351,0.06262242910851494,4.063526463716095,0.06262242910851494,0.0011229533395413624,0.00016578513894183384,0.12505340535925874,0.018791249567261255,0.15633869712945733,0.016328854152117444,0.30669628141057637,0.032926008100285696,0.14851794195348764,0.3060721328892072,590.62,0.016350425935055896,0.03292705492950858,0.2544678979046356,0.11793667393831264,detector1,a,3,0,2018-01-17 15:15:00,2018-02-20 04:09:06.600000000,0.14825597409326477,0.016386699414719312,0.29586392257869204,0.03454853479644434,0.91945709826184,0.11619190322472478,1.2758436770359083,0.6621081346667443,1.1457497934715366,0.6841886722902654,0.985484564053419,0.12464773466822168,1.3674637481628171,0.7096928583244437,1.2280276457358377,0.7333507219332359,48294.1,33.53756944444444,36.1433667518289,4.267026937850963
27,2,44 21.30,16 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler004,15:15:00,16:45:00,3800a,933,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/3800a/3-StnX009-3800A-180220-detector1.txt,2018-02-20 11:11:28.000,2018-02-20 21:02:04.000,0.006881200610692614,0.00089671468941053,72,0.014367222103350098,234,0.025900877989804193,0.1219099221131053,0.1178511301977579,0.3962072468675923,0.06537204504606135,3.809685066034541,0.06537204504606135,0.0010079095245901254,0.00015361943871293582,0.11203179480132837,0.017363132112622456,0.12090201258851518,0.014368043356662802,0.28417545206626393,0.031182267996460816,0.11365553856082546,0.28380197174443744,590.6,0.014390028838633835,0.031182778812505862,0.24904690374811722,0.13031369671407864,detector1,a,3,0,2018-01-17 15:15:00,2018-02-20 16:06:46.000000000,0.1133935707006026,0.01443123069690618,0.2735937614339223,0.03289036340206527,0.7032466928606649,0.13221930448021388,0.9758289409901121,0.66545437361184,1.059507333391223,0.6865867927966028,0.753747795134689,0.14177170961597116,1.045904545541385,0.7132635815556319,1.1355919972038833,0.735916688417326,49011.76666666667,34.035949074074075,39.65241394214878,5.1716202437388334
28,2,44 21.30,16 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler004,15:15:00,16:45:00,3800a,933,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/3800a/2-StnX009-3800A-180125-detector1.txt,2018-01-25 13:14:49.000,2018-01-26 00:15:31.000,-3.94352813028271e-05,0.00027252016690910963,326,0.0273277888380018,247,0.023787246322842005,0.4934160738610564,0.055384877562171135,0.3738459209928863,0.06362847629757779,2.6835174814590586,0.06362847629757779,0.00030683873998564153,5.898190565168854e-05,0.033598066655251106,0.006517554274387067,0.49310923512107074,0.027327852488616994,0.3402478543376352,0.024663973754104215,0.484432914835461,0.3340717701096513,660.7,0.02733508873697657,0.024703628984510527,0.17074812846315335,-6.910567337314081,detector1,a,2,0,2018-01-17 15:15:00,2018-01-25 18:45:10.000000000,0.48417094697523816,0.02735680108691433,0.3238635597991361,0.02682684467570867,3.00274182333111,0.06688126718289565,4.166620907392552,0.6544619446590628,1.254179974086306,0.6772907561479532,3.218372800997974,0.07372980917221551,4.465831626358577,0.7018679001354035,1.3442443452157622,0.7259636709308929,11730.166666666666,8.145949074074073,-0.22724291684142436,1.5703779509574234
29,2,44 21.30,16 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler004,15:15:00,16:45:00,3800a,933,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/3800a/1-StnX009-3800A-180118-detector1.txt,2018-01-18 05:54:21.000,2018-01-18 15:14:57.000,0.0007448323661754481,0.0004673565734602948,392,0.03531749888195385,301,0.030947826565996206,0.6992508027113806,0.05050762722761054,0.5369247235105244,0.0576390417704235,3.467713164466643,0.0576390417704235,0.00046321383363067005,8.52469500073117e-05,0.0509342185670997,0.009479603233531319,0.6987875888777499,0.03531760176341674,0.4859905049434248,0.03236712601736765,0.6863948310016926,0.4736281388158691,560.6,0.03532724467429231,0.03246958559517486,0.19987566393454026,0.627465446836137,detector1,a,1,0,2018-01-17 15:15:00,2018-01-18 10:34:39.000000000,0.6861328631414698,0.03534404767040595,0.46341992850535396,0.03411281722421408,4.2552735916683995,0.06271890838242657,5.90464081059488,0.6539465370166886,1.7946199142762371,0.6700761698870198,4.560850580566345,0.07152841683828368,6.3286611046033014,0.7017274072203213,1.9234940131578104,0.7182692230984918,1159.65,0.8053125000000001,4.292041893852922,2.693206207708959
30,2,44 21.30,16 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler004,15:15:00,16:45:00,3800b,933,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/3800b/1-StnX009-3800B-180118-detector1.txt,2018-01-18 17:50:20.000,2018-01-19 04:00:57.200,0.00043323682964829726,0.0004588017420586814,514,0.03712876764192013,340,0.030197322253751553,0.8417673839703907,0.044108109139123094,0.5568111100193246,0.05423261445466404,3.9730110379614163,0.05423261445466404,0.0006165239814262152,0.00010572747157765128,0.06802837382961027,0.011818882571765837,0.8411508599889645,0.03712891817580929,0.48878273618971435,0.03242783151155977,0.8286869002161268,0.4709103796656182,610.62,0.03713812521606008,0.032592773911205804,0.21546677584588608,1.059009093089195,detector1,b,1,0,2018-01-17 15:15:00,2018-01-18 22:55:38.600000000,0.828424932355904,0.03715410924802762,0.46070216935510305,0.0342300923381347,5.137743616001268,0.05737118747575066,7.129161022410338,0.6534128208060694,1.7840952380738617,0.6702363475262318,5.506691978565132,0.06820582205693448,7.641115779646665,0.7015314291461502,1.9122135456311486,0.7184400208100578,1900.6333333333332,1.3198842592592592,2.4964954629435474,2.6438452473886205
31,2,44 21.30,16 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler004,15:15:00,16:45:00,3800b,933,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/3800b/2-StnX009-3800b-180127-detector1.txt,2018-01-28 00:44:21.000,2018-01-28 10:54:58.800,-0.00021672611119680107,0.00033012192277765724,253,0.026048464242809665,193,0.022751001407480476,0.41432618770777724,0.06286946134619315,0.3160670127573162,0.07198157507486945,2.276337553019013,0.07198157507486945,0.00022229674676220532,4.8164095730237785e-05,0.02427471296613217,0.00530041111667816,0.414103890961015,0.026048508770926817,0.29179229979118404,0.023360274464333336,0.4066631873163398,0.2874312545716573,610.63,0.026055319076719034,0.02338698830908396,0.1638543624683827,-1.5232217334342588,detector1,b,2,0,2018-01-17 15:15:00,2018-01-28 05:49:39.900000000,0.40640121945611696,0.02607809697121806,0.27722304426114214,0.02561955371234011,2.5204278495794536,0.07347400783291347,3.4973594106675856,0.6552354459646861,1.073561936647661,0.68195292777843,2.701423204265224,0.08006991870912165,3.748509550554754,0.7025760448385903,1.1506558806512979,0.7309509068038368,15274.65,10.607395833333333,-1.2488683239221443,1.902315146514633
32,2,44 21.30,16 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler004,15:15:00,16:45:00,3800b,933,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/3800b/4-StnX009-3800B-180514-detector1.txt,2018-05-14 08:53:17.000,2018-05-14 18:43:53.000,0.00705485299258383,0.0007283413668768774,30,0.009274001989589675,257,0.027143954524011853,0.05079580088046055,0.18257418583505539,0.4351506942092787,0.06237828615518054,4.210971892990179,0.06237828615518054,0.0012908979243578627,0.00018317149025931674,0.14412690600388617,0.020842860225204925,0.04950490295610269,0.00927581072994469,0.29102378820539254,0.03422307831813282,0.042083796356865176,0.2909610990334672,590.6,0.009316772505044294,0.03422311071144352,0.2626732097323637,0.10323976525698282,detector1,b,4,0,2018-01-17 15:15:00,2018-05-14 13:48:35.000000000,0.041821828496642316,0.009380284609827313,0.280752888722952,0.035785913667502896,0.259371518137521,0.2271607313535525,0.3599053311400104,0.6930453037167277,1.087231459203354,0.6872836127660631,0.2779973399115981,0.24347801066240468,0.3857506228724656,0.7428167069481985,1.1653070302286752,0.7366648552224911,168393.58333333334,116.93998842592593,40.65307305940964,4.202664401246739
33,2,45 21.30,17 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler005,15:12:00,16:42:00,4000a,840,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/4000a/1-StnX009-4000A-180118-detector2.txt,2018-01-18 05:56:52.000,2018-01-18 15:17:26.200,0.006816895105415337,0.0007959180689695002,410,0.036121192235254444,372,0.034406588868448024,0.7313983980591183,0.04938647983247948,0.663610253848761,0.05184758473652126,5.18044133649678,0.05184758473652126,0.0013331128727292981,0.00019244974916499813,0.14893275529243805,0.021919195280160376,0.730065285186389,0.036121704907190626,0.5146774985563229,0.040795397770976766,0.7169410089732028,0.5011903621890188,560.57,0.03613668154908277,0.040888421776445597,0.26859337116659426,0.11675668418855725,detector2,a,1,0,2018-01-17 15:12:00,2018-01-18 10:37:09.099999999,0.7156708567045256,0.036161628075262034,0.4972259922806535,0.04094082767145533,3.682314081388481,0.050885124667376706,3.3675071759925213,0.05071592921839547,1.0528379584469831,0.0824551782078325,4.383707239748191,0.06595837755863326,4.008937114276811,0.06492074900209803,1.253378521960694,0.09844403399484564,1165.15,0.8091319444444445,43.63092105360558,5.100817467046411
34,2,45 21.30,17 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler005,15:12:00,16:42:00,4000a,840,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/4000a/3b-StnX009-4000A-180219-detector2.txt,2018-02-19 23:05:05.000,2018-02-20 08:55:41.000,0.006550911556135532,0.0007966331942886848,81,0.015238740264138162,208,0.024419581953701246,0.13714866237724346,0.1111111111111111,0.35218421943785977,0.06933752452815364,3.084998306806637,0.06933752452815364,0.0006267368391805674,0.0001042411198486412,0.06917021740247226,0.011656521337016832,0.1365219255380629,0.015239096792426148,0.2830140020353875,0.02705901832058695,0.1293050684861605,0.28253790315685073,590.6,0.015254710023584814,0.027059863402225083,0.21390614576751765,0.12160646460606912,detector2,a,3,0,2018-01-17 15:12:00,2018-02-20 04:00:23.000000000,0.12803491621748328,0.015313711815801523,0.27857353324848544,0.027138985655369877,0.6587731922856316,0.1197593961423003,0.6024536211036267,0.11968643129297798,0.5898581220129628,0.09752115094089046,0.7842538003400376,0.1426471140349703,0.7172066917900317,0.14254778742631577,0.702212050015432,0.11617182730484842,48288.38333333333,33.533599537037034,41.92851738438001,5.104883185002469
35,2,45 21.30,17 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler005,15:12:00,16:42:00,4000a,840,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/4000a/2-StnX009-4000A-180125-detector2.txt,2018-01-25 01:10:54.000,2018-01-25 11:01:31.200,0.006727913208768866,0.0006280457385417843,280,0.028331584657955218,325,0.03052344380027758,0.4740780874335444,0.05976143046671968,0.5502692086282212,0.05547001962252291,4.381836036707189,0.05547001962252291,0.001048691400020976,0.00015407365627722198,0.1166436022477597,0.017432231945826826,0.47302939603352345,0.028332003598800455,0.43362560638046144,0.03515058082083153,0.4619719430708217,0.42794045991930846,590.62,0.028346178807364883,0.03517808198938597,0.2430605309388258,0.09334926284768613,detector2,a,2,0,2018-01-17 15:12:00,2018-01-25 06:06:12.600000000,0.46070179080214446,0.02837797463972477,0.42397609001094316,0.035238981079299854,2.3704314290557016,0.06189089225965644,2.1677794645190507,0.061751586071852646,0.8977369002574241,0.08323142565620717,2.821942177447264,0.0755700791094014,2.5806898387131554,0.07510156939030721,1.068734405068362,0.0992890333426557,10974.2,7.620972222222223,43.06140046575056,4.027913707215861
36,2,45 21.30,17 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler005,15:12:00,16:42:00,4000a,840,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/4000a/3-StnX009-4000A-180220-detector2.txt,2018-02-20 11:03:02.000,2018-02-20 21:03:39.800,0.004614660073240003,0.0005400142766391116,99,0.016565729935344886,205,0.023838005200000588,0.16482693172169222,0.10050378152592121,0.3413082929590597,0.06984302957695782,3.314852737958477,0.06984302957695782,0.0007338588402560014,0.0001219454940958118,0.08116874134746337,0.013680932802748137,0.1640930728814362,0.016566178768633158,0.2601395516115963,0.027484876100658796,0.1574595143153405,0.25945203733674405,600.63,0.016580997853512622,0.027486298713460384,0.23151935782049352,0.11702146378464702,detector2,a,3,0,2018-01-17 15:12:00,2018-02-20 16:03:20.900000000,0.15618936204666328,0.016635296255010017,0.25548766742837875,0.0275641969231985,0.803635193244938,0.10667913598946159,0.7349311384953962,0.10659750814584967,0.5409755691771024,0.10797899501298204,0.956708563386831,0.12712658368155086,0.8749180220183287,0.12700861125179094,0.6440185347346458,0.1286035693999816,49011.333333333336,34.03564814814815,29.53571475448031,3.46078098184028
37,2,45 21.30,17 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler005,15:12:00,16:42:00,4000a,840,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/4000a/3-StnX009-4000A-180219-detector2.txt,2018-02-19 10:53:16.000,2018-02-19 20:33:52.000,0.0062818441697782175,0.000537374906749257,83,0.015691411607206853,201,0.02441861329445027,0.14295556321047193,0.10976425998969035,0.3461935928349983,0.07053456158585983,3.0347915949018254,0.07053456158585983,0.0006028101868101605,0.00010231793957055256,0.06649569694655001,0.011432699585067518,0.14235275302366177,0.015691745192538145,0.2796978958884483,0.02696247939315497,0.13522045667850632,0.2791803085271099,580.6,0.015706800529488328,0.026963457402290385,0.2140576946508526,0.08554413198190321,detector2,a,3,0,2018-01-17 15:12:00,2018-02-19 15:43:34.000000000,0.1339503044098291,0.01576411033160118,0.2752159386187446,0.027042861722466057,0.6892094145147384,0.11784227623615358,0.6302878021379542,0.11776818795464748,0.5827486725269158,0.0983595905464038,0.8204873982318314,0.14037340901839263,0.7503426215928026,0.14027134704299077,0.6937484196748998,0.11716754255123768,47551.566666666666,33.0219212962963,40.206375894637844,3.4477358502741473
38,2,45 21.30,17 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler005,15:12:00,16:42:00,4000a,840,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/4000a/4-StnX009-4000A-180513-detector2.txt,2018-05-13 20:43:07.000,2018-05-14 06:33:44.200,0.006315196689291181,0.00047975922479994115,20,0.007571934501032101,168,0.021945551110385222,0.033862720530967456,0.223606797749979,0.28444685246012663,0.07715167498104596,2.6531441536013003,0.07715167498104596,0.0005070951947054833,8.9493606303385e-05,0.05581777797031145,0.009967548405771742,0.033355625336261976,0.007572463350422334,0.22862907448981518,0.024103095957987077,0.02752558393677169,0.22860060718034944,590.62,0.0075973659867017125,0.02410310986138529,0.2046945154165098,0.07596900752330953,detector2,a,4,0,2018-01-17 15:12:00,2018-05-14 01:38:25.600000000,0.02625543166809448,0.007715151431414179,0.22463623727198415,0.024191904431964437,0.13509107551136923,0.2939171560218417,0.12354192394841772,0.2938851265190262,0.475650028587313,0.10778466361987885,0.1608227089421062,0.3499026856990541,0.14707371898621155,0.3498643411295056,0.5662500340325154,0.12835933613883702,167666.41666666666,116.43501157407407,40.419845681587184,3.080066752344676
39,2,45 21.30,17 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler005,15:12:00,16:42:00,4000b,840,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/4000b/4-StnX009-4000B-180514-detector2.txt,2018-05-14 08:44:13.000,2018-05-14 18:44:50.200,0.0034795417583498842,0.0004619057581099695,10,0.005265022243961872,81,0.014984516000133195,0.016649462222370216,0.31622776601683794,0.13486064400119877,0.1111111111111111,1.771502780460191,0.1111111111111111,0.00024410376911351768,5.9515861742805195e-05,0.026675910440728954,0.006557009734968129,0.016405358453256698,0.00526535861715157,0.10818473356046981,0.016356347282407358,0.013646647747464718,0.10817784549236835,600.62,0.005281852214177443,0.016356349676329197,0.19683364227335454,0.13274901989652246,detector2,b,4,0,2018-01-17 15:12:00,2018-05-14 13:44:31.600000000,0.01237649547878751,0.005449913254921707,0.10421347558400304,0.016486919354131806,0.06368031218937285,0.44039359331908323,0.058236180707946915,0.44036994806591356,0.22066405332767913,0.1582677867864194,0.07580989546353911,0.5242782814811457,0.06932878655707966,0.52425010059396,0.26269530158057036,0.1884205202544554,168392.51666666666,116.93924768518518,22.270492564963416,2.959356576023225
40,2,45 21.30,17 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler005,15:12:00,16:42:00,4000b,840,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/4000b/1-StnX009-4000B-180118-detector2.txt,2018-01-18 17:52:30.000,2018-01-19 04:03:09.000,0.0041898769193268945,0.0005434980487671627,200,0.023159151107395318,177,0.02178684139138634,0.3275198558912634,0.07071067811865475,0.2898550724637681,0.07516460280028288,2.985343486448866,0.07516460280028288,0.0005215914489973323,9.985203609027413e-05,0.057432740150014004,0.011126874361728479,0.3269982644422661,0.023159366365345168,0.23242233231375412,0.024463723978068338,0.32107149496826537,0.22969922618671773,610.65,0.02316776657398804,0.0244762397138453,0.2243921573813407,0.12971694854809146,detector2,b,1,0,2018-01-17 15:12:00,2018-01-18 22:57:49.500000000,0.31980134269958815,0.023206658520790055,0.22573485627835244,0.024563685504925954,1.6454617041306023,0.07281586251817887,1.504788557957912,0.07269720708152116,0.4779762701952195,0.10890656202448501,1.9588829811078599,0.08746622605073386,1.7914149499498953,0.08719872904368585,0.5690193692800232,0.12969490312617593,1905.8166666666666,1.3234837962962962,26.816928567120424,3.482270600193235
41,2,45 21.30,17 57.78,StnX009,"Calm, sunny, clouds",17/01/2018,12,Sampler005,15:12:00,16:42:00,4000b,840,5,/Users/seanselzer/Documents/GitHub/RaDeCC_Reader/Example_Output_Folder/StnX_folder/StnX009/4000b/2-StnX009-4000b-180127-detector1.txt,2018-01-27 13:04:42.000,2018-01-27 22:45:19.200,0.003612057365008773,0.0004713108629955116,119,0.018788040568075013,139,0.020305580452880705,0.20495332575522718,0.09166984970282112,0.23939926285694602,0.08481889296799709,2.766008749268024,0.08481889296799709,0.000501386377882844,0.00010204602935194002,0.05518200981352199,0.011363314127815705,0.20445193937734432,0.018788317694241254,0.184217253043424,0.023268895665583853,0.19975439942473702,0.18315064691330565,580.62,0.0187976848074088,0.02327225847627655,0.234609800052708,0.13048266275094633,detector1,b,2,0,2018-01-17 15:12:00,2018-01-27 17:55:00.600000000,0.19949243156451416,0.01882924437064062,0.17294243660279052,0.025514864781865407,1.23721646546343,0.10095165049711785,1.7167683055253478,0.6593125043492818,0.6697293786044805,0.7057248549882114,1.4728767445993214,0.12049989112413911,2.043771792292081,0.7849901095158414,0.7972968792910481,0.8401620408153788,14563.0,10.113194444444444,23.118646729446834,3.019719734360606
