C:\Users\RaDeCC\Desktop\FRidge\1-Saps09-4000A-180118-bw.txt
Start Time 1/18/2018  05:56:52
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0010.00  000.500  0000005  000.500  0000005  003.000  0000030
0020.00  000.650  0000008  000.650  0000008  003.450  0000039
0030.02  000.600  0000005  000.566  0000004  003.398  0000033
0040.03  000.724  0000011  000.575  0000006  003.672  0000045
0050.05  000.739  0000008  000.539  0000004  003.676  0000037
0060.05  000.716  0000006  000.500  0000003  003.580  0000031
0070.07  000.728  0000008  000.514  0000006  003.639  0000040
0080.08  000.762  0000010  000.512  0000005  003.759  0000046
0090.08  000.766  0000008  000.511  0000005  003.752  0000037
0100.10  000.739  0000005  000.500  0000004  003.666  0000029
0110.10  000.754  0000009  000.554  0000011  003.815  0000053
0120.12  000.724  0000004  000.533  0000003  003.746  0000030
0130.13  000.715  0000006  000.538  0000006  003.773  0000041
0140.13  000.714  0000007  000.514  0000002  003.718  0000030
0150.15  000.719  0000008  000.519  0000006  003.783  0000047
0160.15  000.737  0000010  000.506  0000003  003.771  0000036
0170.17  000.740  0000008  000.500  0000004  003.790  0000041
0180.17  000.766  0000012  000.505  0000006  003.852  0000049
0190.18  000.752  0000005  000.489  0000002  003.781  0000025
0200.18  000.744  0000006  000.485  0000004  003.826  0000047
0210.20  000.742  0000007  000.509  0000010  003.896  0000053
0220.20  000.736  0000006  000.518  0000007  003.910  0000042
0230.22  000.725  0000005  000.526  0000007  003.896  0000036
0240.23  000.720  0000006  000.537  0000008  003.942  0000050
0250.23  000.735  0000011  000.543  0000007  004.032  0000062
0260.25  000.742  0000009  000.553  0000008  004.088  0000055
0270.27  000.740  0000007  000.555  0000006  004.137  0000054
0280.27  000.739  0000007  000.542  0000002  004.189  0000056
0290.30  000.748  0000010  000.548  0000007  004.240  0000057
0300.30  000.743  0000006  000.543  0000004  004.242  0000043
0310.30  000.744  0000008  000.541  0000005  004.306  0000062
0320.32  000.737  0000005  000.546  0000007  004.330  0000051
0330.33  000.730  0000005  000.554  0000008  004.347  0000049
0340.33  000.723  0000005  000.564  0000009  004.384  0000056
0350.35  000.722  0000007  000.577  0000010  004.430  0000060
0360.37  000.719  0000006  000.577  0000006  004.459  0000055
0370.38  000.721  0000008  000.567  0000002  004.487  0000055
0380.38  000.712  0000004  000.568  0000006  004.503  0000051
0390.40  000.710  0000006  000.581  0000011  004.565  0000069
0400.40  000.699  0000003  000.584  0000007  004.575  0000050
0410.40  000.694  0000005  000.587  0000007  004.615  0000062
0420.42  000.687  0000004  000.595  0000009  004.626  0000051
0430.43  000.697  0000011  000.604  0000010  004.681  0000070
0440.45  000.702  0000009  000.613  0000010  004.729  0000068
0450.47  000.697  0000005  000.626  0000012  004.775  0000068
0460.48  000.710  0000013  000.623  0000005  004.815  0000066
0470.48  000.710  0000007  000.616  0000003  004.816  0000049
0480.50  000.714  0000009  000.622  0000009  004.849  0000064
0490.50  000.714  0000007  000.642  0000016  004.903  0000075
0500.52  000.725  0000013  000.655  0000013  004.947  0000071
0510.53  000.723  0000006  000.658  0000008  005.008  0000081
0520.53  000.722  0000007  000.659  0000007  005.035  0000064
0530.55  000.731  0000012  000.662  0000008  005.083  0000076
0540.57  000.731  0000007  000.657  0000004  005.104  0000062
0550.57  000.728  0000006  000.665  0000011  005.155  0000079
0560.57  000.731  0000009  000.664  0000006  005.180  0000066
Group 2 Stopped 1/18/2018  15:24:28
 
Count Summary
C:\RaDeCC\Data\RaDeCC.sum
Runtime  CPM219   Cnt219  CPM220   Cnt220  CPMTot   CntTot
0567.60  000.733  000416  000.661  000375  005.190  002946
System Number 2
(219:Delay= 0.01 Window= 5.6)(220:Delay= 5.61 Window= 600)
Eff Last Updated  15Jan13  219= Uset  220= Uset  Tot= Uset

