C:\Users\RaDeCC\Desktop\FRidge\3-saps009-4000A-180220-bw.txt
Start Time 2/20/2018  11:03:02
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0009.98  000.200  0000002  000.200  0000002  001.603  0000016
0020.00  000.250  0000003  000.400  0000006  002.150  0000027
0030.02  000.300  0000004  000.466  0000006  002.465  0000031
0040.02  000.275  0000002  000.450  0000004  002.324  0000019
0050.03  000.280  0000003  000.500  0000007  002.338  0000024
0060.03  000.267  0000002  000.516  0000006  002.399  0000027
0070.05  000.228  0000000  000.457  0000001  002.227  0000012
0080.07  000.200  0000000  000.412  0000001  002.161  0000017
0090.07  000.189  0000001  000.400  0000003  002.165  0000022
0100.08  000.190  0000002  000.390  0000003  002.138  0000019
0110.10  000.182  0000001  000.363  0000001  002.098  0000017
0120.12  000.191  0000003  000.366  0000004  002.106  0000022
0130.13  000.184  0000001  000.361  0000003  002.121  0000023
0140.13  000.171  0000000  000.350  0000002  002.098  0000018
0150.13  000.160  0000000  000.353  0000004  002.085  0000019
0160.15  000.156  0000001  000.350  0000003  002.104  0000024
0170.17  000.153  0000001  000.347  0000003  002.121  0000024
0180.17  000.150  0000001  000.339  0000002  002.142  0000025
0190.18  000.152  0000002  000.347  0000005  002.224  0000037
0200.20  000.150  0000001  000.335  0000001  002.228  0000023
0210.20  000.152  0000002  000.357  0000008  002.322  0000042
0220.22  000.159  0000003  000.354  0000003  002.357  0000031
0230.22  000.161  0000002  000.347  0000002  002.393  0000032
0240.23  000.154  0000000  000.341  0000002  002.385  0000022
0250.23  000.168  0000005  000.332  0000001  002.410  0000030
0260.25  000.161  0000000  000.323  0000001  002.417  0000026
0270.27  000.167  0000003  000.326  0000004  002.468  0000038
0280.27  000.168  0000002  000.325  0000003  002.490  0000031
0290.28  000.165  0000001  000.324  0000003  002.522  0000034
0300.30  000.167  0000002  000.320  0000002  002.591  0000046
0310.30  000.168  0000002  000.319  0000003  002.597  0000028
0320.32  000.165  0000001  000.318  0000003  002.626  0000035
0330.35  000.166  0000002  000.318  0000003  002.670  0000041
0340.35  000.173  0000004  000.317  0000003  002.700  0000037
0350.37  000.171  0000001  000.317  0000003  002.726  0000036
0360.38  000.183  0000006  000.316  0000003  002.744  0000034
0370.40  000.184  0000002  000.321  0000005  002.786  0000043
0380.38  000.187  0000003  000.329  0000006  002.847  0000051
0390.40  000.184  0000001  000.333  0000005  002.887  0000044
0400.42  000.182  0000001  000.327  0000001  002.902  0000035
0410.43  000.180  0000001  000.322  0000001  002.890  0000024
0420.43  000.178  0000001  000.323  0000004  002.914  0000039
0430.45  000.179  0000002  000.321  0000002  002.929  0000036
0440.47  000.182  0000003  000.327  0000006  002.988  0000055
0450.48  000.180  0000001  000.322  0000001  003.006  0000038
0460.47  000.178  0000001  000.326  0000005  003.030  0000041
0470.48  000.176  0000001  000.327  0000004  003.046  0000038
0480.50  000.177  0000002  000.335  0000007  003.084  0000049
0490.52  000.175  0000001  000.336  0000004  003.103  0000040
0500.52  000.174  0000001  000.344  0000007  003.127  0000043
0510.53  000.170  0000000  000.343  0000003  003.132  0000034
0520.55  000.169  0000001  000.344  0000004  003.152  0000042
0530.55  000.168  0000001  000.343  0000003  003.170  0000041
0540.57  000.168  0000002  000.344  0000004  003.189  0000042
0550.58  000.165  0000000  000.345  0000004  003.217  0000047
0560.58  000.164  0000001  000.344  0000003  003.236  0000043
0570.58  000.168  0000004  000.344  0000003  003.258  0000045
0580.60  000.169  0000002  000.341  0000002  003.276  0000043
0590.62  000.168  0000001  000.340  0000003  003.275  0000032
0600.63  000.165  0000000  000.341  0000004  003.315  0000057
Group 2 Stopped 2/20/2018  21:07:53
 
Count Summary
C:\RaDeCC\Data\RaDeCC.sum
Runtime  CPM219   Cnt219  CPM220   Cnt220  CPMTot   CntTot
0604.85  000.164  000099  000.341  000206  003.330  002014
System Number 2
(219:Delay= 0.01 Window= 5.6)(220:Delay= 5.61 Window= 600)
Eff Last Updated  15Jan13  219= Uset  220= Uset  Tot= Uset

