C:\Users\RaDeCC\Desktop\FRidge\2-Saps009-3600A-180125-iron.txt
Start Time 1/25/2018  01:21:25
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0010.00  000.900  0000009  000.300  0000003  003.800  0000038
0020.02  000.899  0000009  000.450  0000006  004.047  0000043
0030.02  000.766  0000005  000.466  0000005  003.865  0000035
0040.05  000.724  0000006  000.524  0000007  004.170  0000051
0050.05  000.759  0000009  000.639  0000011  004.356  0000051
0060.07  000.799  0000010  000.566  0000002  004.362  0000044
0070.08  000.828  0000010  000.614  0000009  004.523  0000055
0080.08  000.799  0000006  000.599  0000005  004.620  0000053
0090.10  000.777  0000006  000.566  0000003  004.606  0000045
0100.10  000.769  0000007  000.619  0000011  004.665  0000052
0110.12  000.799  0000011  000.636  0000008  004.813  0000063
0120.12  000.774  0000005  000.674  0000011  004.945  0000064
0130.13  000.768  0000007  000.676  0000007  004.972  0000053
0140.15  000.756  0000006  000.678  0000007  005.052  0000061
0150.15  000.739  0000005  000.673  0000006  005.055  0000051
0160.17  000.724  0000005  000.674  0000007  005.088  0000056
0170.18  000.693  0000002  000.670  0000006  005.042  0000043
0180.18  000.683  0000005  000.688  0000010  005.145  0000069
0190.20  000.694  0000009  000.694  0000008  005.216  0000065
0200.20  000.664  0000001  000.694  0000007  005.180  0000045
0210.22  000.661  0000006  000.699  0000008  005.285  0000074
0220.23  000.654  0000005  000.722  0000012  005.340  0000065
0230.23  000.652  0000006  000.747  0000013  005.477  0000085
0240.25  000.645  0000005  000.724  0000002  005.419  0000041
0250.27  000.655  0000009  000.739  0000011  005.474  0000068
0260.27  000.653  0000006  000.745  0000009  005.544  0000073
0270.28  000.640  0000003  000.744  0000007  005.542  0000055
0280.30  000.642  0000007  000.749  0000009  005.619  0000077
0290.30  000.641  0000006  000.737  0000004  005.642  0000063
0300.32  000.633  0000004  000.743  0000009  005.684  0000069
0310.32  000.625  0000004  000.748  0000009  005.701  0000062
0320.33  000.627  0000007  000.787  0000020  005.816  0000094
0330.35  000.627  0000006  000.784  0000007  005.860  0000073
0340.35  000.620  0000004  000.776  0000005  005.838  0000051
0350.37  000.614  0000004  000.771  0000006  005.871  0000070
0360.37  000.605  0000003  000.783  0000012  005.936  0000082
0370.38  000.613  0000009  000.788  0000010  006.002  0000084
0380.40  000.605  0000003  000.804  0000014  006.073  0000087
0390.40  000.605  0000006  000.802  0000007  006.124  0000081
0400.42  000.614  0000010  000.809  0000011  006.221  0000100
0410.43  000.621  0000009  000.804  0000006  006.288  0000090
0420.43  000.616  0000004  000.840  0000023  006.382  0000102
0430.45  000.611  0000004  000.850  0000013  006.442  0000090
0440.45  000.615  0000008  000.867  0000016  006.500  0000090
0450.47  000.619  0000008  000.881  0000015  006.560  0000092
0460.48  000.621  0000007  000.888  0000012  006.619  0000093
0470.48  000.614  0000003  000.903  0000016  006.674  0000092
0480.50  000.610  0000004  000.920  0000017  006.737  0000097
0490.50  000.610  0000006  000.913  0000006  006.787  0000092
0500.52  000.603  0000003  000.909  0000007  006.809  0000079
0510.53  000.599  0000004  000.913  0000011  006.881  0000105
0520.53  000.596  0000004  000.928  0000017  006.952  0000106
0530.55  000.596  0000006  000.942  0000017  007.025  0000108
0540.57  000.599  0000008  000.958  0000018  007.111  0000117
0550.57  000.607  0000010  000.974  0000018  007.180  0000109
0560.58  000.605  0000005  000.981  0000014  007.237  0000104
0570.58  000.596  0000001  000.997  0000019  007.270  0000091
0580.60  000.601  0000009  001.018  0000022  007.354  0000122
Group 6 Stopped 1/25/2018  11:05:21
 
Count Summary
C:\RaDeCC\Data\RaDeCC.sum
Runtime  CPM219   Cnt219  CPM220   Cnt220  CPMTot   CntTot
0583.93  000.603  000352  001.024  000598  007.379  004309
System Number 6
(219:Delay= 0.01 Window= 5.6)(220:Delay= 5.61 Window= 600)
Eff Last Updated  15Jan13  219= Uset  220= Uset  Tot= Uset

