C:\Users\RaDeCC\Desktop\FRidge\5-saps09-4100b-190813-capn.txt
Start Time 8/13/2019  17:58:02
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0010.00  000.100  0000001  000.300  0000003  001.000  0000010
0020.00  000.050  0000000  000.350  0000004  001.350  0000017
0030.03  000.033  0000000  000.433  0000006  001.398  0000015
0040.03  000.050  0000001  000.500  0000007  001.749  0000028
0050.03  000.060  0000001  000.540  0000007  001.899  0000025
0060.05  000.083  0000002  000.500  0000003  001.965  0000023
0070.07  000.100  0000002  000.514  0000006  002.169  0000034
0080.07  000.100  0000001  000.525  0000006  002.186  0000023
0090.07  000.111  0000002  000.522  0000005  002.209  0000024
0100.10  000.100  0000000  000.519  0000005  002.218  0000023
0110.10  000.091  0000000  000.527  0000006  002.262  0000027
0120.10  000.083  0000000  000.525  0000005  002.265  0000023
0130.13  000.092  0000002  000.523  0000005  002.321  0000030
0140.13  000.086  0000000  000.521  0000005  002.319  0000023
0150.13  000.093  0000002  000.520  0000005  002.351  0000028
0160.17  000.094  0000001  000.524  0000006  002.435  0000037
0170.17  000.094  0000001  000.517  0000004  002.492  0000034
0180.17  000.089  0000000  000.527  0000007  002.537  0000033
0190.17  000.084  0000000  000.536  0000007  002.613  0000040
0200.20  000.085  0000001  000.539  0000006  002.697  0000043
0210.20  000.090  0000002  000.538  0000005  002.821  0000053
0220.20  000.086  0000000  000.527  0000003  002.843  0000033
0230.23  000.083  0000000  000.530  0000006  002.923  0000047
0240.23  000.079  0000000  000.529  0000005  002.997  0000047
0250.23  000.080  0000001  000.528  0000005  003.033  0000039
0260.27  000.085  0000002  000.523  0000004  003.085  0000044
0270.27  000.081  0000000  000.522  0000005  003.152  0000049
0280.27  000.082  0000001  000.525  0000006  003.218  0000050
0290.28  000.079  0000000  000.531  0000007  003.249  0000041
0300.30  000.083  0000002  000.523  0000003  003.303  0000049
0310.30  000.081  0000000  000.532  0000008  003.381  0000057
0320.30  000.078  0000000  000.528  0000004  003.434  0000051
0330.33  000.076  0000000  000.533  0000007  003.472  0000047
0340.33  000.079  0000002  000.529  0000004  003.547  0000060
0350.33  000.077  0000000  000.551  0000013  003.617  0000060
0360.35  000.075  0000000  000.566  0000011  003.735  0000079
0370.37  000.073  0000000  000.570  0000007  003.804  0000063
0380.37  000.074  0000001  000.576  0000008  003.909  0000078
0390.38  000.072  0000000  000.579  0000007  003.955  0000057
0400.40  000.072  0000001  000.572  0000003  004.008  0000061
0410.40  000.073  0000001  000.568  0000004  004.055  0000059
0420.40  000.071  0000000  000.566  0000005  004.082  0000052
0430.43  000.072  0000001  000.572  0000008  004.161  0000075
0440.43  000.073  0000001  000.570  0000005  004.164  0000043
0450.43  000.073  0000001  000.579  0000010  004.247  0000079
0460.45  000.076  0000002  000.597  0000014  004.344  0000087
0470.47  000.079  0000002  000.602  0000008  004.411  0000075
0480.47  000.077  0000000  000.597  0000004  004.414  0000046
0490.48  000.075  0000000  000.595  0000005  004.461  0000067
0500.50  000.074  0000000  000.601  0000009  004.490  0000059
0510.50  000.072  0000000  000.607  0000009  004.543  0000072
0520.52  000.073  0000001  000.609  0000007  004.551  0000050
0530.53  000.072  0000000  000.618  0000011  004.614  0000079
0540.53  000.070  0000000  000.625  0000010  004.677  0000080
0550.53  000.071  0000001  000.634  0000011  004.768  0000097
0560.55  000.071  0000001  000.637  0000008  004.836  0000086
0570.57  000.074  0000002  000.648  0000013  004.893  0000081
0580.57  000.074  0000001  000.655  0000010  004.943  0000078
